mode,incident_zone,duration_hours,start_hour,seed,call_digest,calls,mean_response_min,p95_response_min,strict_4min_rate,mean_wait_min,mean_delay_penalty_yuan_per_call,incident_zone_calls,incident_zone_mean_response_min,incident_zone_p95_response_min,incident_zone_strict_4min_rate,incident_zone_mean_wait_min,incident_zone_mean_delay_penalty_yuan_per_call,nonincident_zone_calls,nonincident_zone_mean_response_min,nonincident_zone_p95_response_min,nonincident_zone_strict_4min_rate,nonincident_zone_mean_wait_min,nonincident_zone_mean_delay_penalty_yuan_per_call,max_incident_queue,incident_end_backlog,max_daily_dispatches_per_ambulance
B_E,3,10.0,10.266666666666666,600008,62c04fdef7671b321ca3a8c8c6b96296b639394a805d4cd77fcacae0ed8c60c9,92,27.46702425677692,241.1805336589486,0.21739130434782608,20.450489940068465,4736.8831122249485,36,36.83056519182755,246.30267225380072,0.2222222222222222,30.089846565599146,6610.557482809953,56,21.447605084244376,58.190427309652996,0.21428571428571427,14.253760680798743,3532.3781597060174,7,7,12
B_N,3,10.0,10.266666666666666,600008,62c04fdef7671b321ca3a8c8c6b96296b639394a805d4cd77fcacae0ed8c60c9,92,27.448373599373962,241.1805336589486,0.21739130434782608,20.403683377868298,4733.152980744359,36,36.96464693283455,246.30267225380072,0.2222222222222222,30.089846565599146,6637.373831011355,56,21.33076931357788,57.28292448420385,0.21428571428571427,14.17686418575561,3509.0110055727187,7,6,12
B_E,3,10.0,10.266666666666666,600009,0bc9217d8dc79a6d95ee444a2405b6082906e4f6092c26ae270a1f9fc3039e31,97,14.879358556782996,55.01551790598283,0.32989690721649484,8.717523886631565,2241.8510927998977,38,17.025249892491036,66.00638754615085,0.23684210526315788,9.375536004452059,2652.4183995508392,59,13.497259052428664,52.5708792152268,0.3898305084745763,8.293719471764126,1977.417912180648,8,4,12
B_N,3,10.0,10.266666666666666,600009,0bc9217d8dc79a6d95ee444a2405b6082906e4f6092c26ae270a1f9fc3039e31,97,14.879358556782996,55.01551790598283,0.32989690721649484,8.717523886631565,2241.8510927998977,38,17.025249892491036,66.00638754615085,0.23684210526315788,9.375536004452059,2652.4183995508392,59,13.497259052428664,52.5708792152268,0.3898305084745763,8.293719471764126,1977.417912180648,8,4,12
B_E,3,11.0,8.7,600000,76433e8f93ab79650d167198b3ec0308bc754775c3f3f10c2bfd64e50fc99275,113,26.857982765649716,164.2215103202643,0.23893805309734514,19.788571615574305,4619.384163749412,41,18.148685955449203,57.73718398819033,0.2926829268292683,11.102360659614334,2888.273776455694,72,31.817443449236123,278.8895135734913,0.20833333333333334,24.734886187718175,5605.155356513891,10,9,12
B_N,3,11.0,8.7,600000,76433e8f93ab79650d167198b3ec0308bc754775c3f3f10c2bfd64e50fc99275,113,26.857982765649716,164.2215103202643,0.23893805309734514,19.788571615574305,4619.384163749412,41,18.148685955449203,57.73718398819033,0.2926829268292683,11.102360659614334,2888.273776455694,72,31.817443449236123,278.8895135734913,0.20833333333333334,24.734886187718175,5605.155356513891,10,9,12
B_E,3,11.0,8.7,600001,04231ad04efd0760d30cf8fcbe5fbe149d3c333f3fbae16bdac2d4f59e4ebe15,108,29.817315545010214,273.4391233530331,0.3148148148148148,23.48325657005949,5226.417379423325,49,45.81640952664672,291.9530083282442,0.24489795918367346,38.696776026395256,8412.24233809462,59,16.529932407718874,39.95277475918279,0.3728813559322034,10.848299733441648,2580.562752730215,8,8,12
B_N,3,11.0,8.7,600001,04231ad04efd0760d30cf8fcbe5fbe149d3c333f3fbae16bdac2d4f59e4ebe15,108,30.076398066589817,273.4391233530331,0.3055555555555556,23.770923321926198,5276.390724429074,49,46.34615839325457,291.9530083282442,0.22448979591836735,39.18926004135782,8514.129637834587,59,16.56422423596994,42.13615025646301,0.3728813559322034,10.965864012567735,2587.4211183804287,8,8,12
B_E,3,11.0,8.7,600002,11b1adde3bb49ff00d25d8e97b7fc211a4e0b50c24ecc50fa68ce4ecc8852a85,100,10.296529300474663,35.47717218375605,0.25,3.4811864029944264,1309.3058600949328,38,10.652129869012256,35.57585207765359,0.2631578947368421,3.6541571104793737,1383.0575527498197,62,10.078580564919367,35.31997126947539,0.24193548387096775,3.375172098406878,1264.1032097580667,5,4,12
B_N,3,11.0,8.7,600002,11b1adde3bb49ff00d25d8e97b7fc211a4e0b50c24ecc50fa68ce4ecc8852a85,100,10.369687105175874,35.47717218375605,0.24,3.4811864029944264,1321.9374210351746,38,10.766393761857241,35.57585207765359,0.23684210526315788,3.6541571104793737,1400.6471734240797,62,10.126544315596972,35.31997126947539,0.24193548387096775,3.375172098406878,1273.6959598935878,5,4,12
B_E,3,11.0,8.7,600003,53df7ea5b6c330d2b8d9308b075bbe3b9983c36c25639b2adf465e024564c638,103,18.667935034521186,54.71460036636793,0.21359223300970873,11.858160620125224,2976.3054535061788,46,16.653232265902574,46.09944838435854,0.1956521739130435,9.349626909791962,2569.7768879631235,57,20.293835514459012,61.65508297347828,0.22807017543859648,13.882591333727504,3304.381137979521,7,6,12
B_N,3,11.0,8.7,600003,53df7ea5b6c330d2b8d9308b075bbe3b9983c36c25639b2adf465e024564c638,103,18.667935034521186,54.71460036636793,0.21359223300970873,11.858160620125224,2976.3054535061788,46,16.653232265902574,46.09944838435854,0.1956521739130435,9.349626909791962,2569.7768879631235,57,20.293835514459012,61.65508297347828,0.22807017543859648,13.882591333727504,3304.381137979521,7,6,12
B_E,3,11.0,8.7,600004,1083c858f01e978ed285323ed4eba1c99f03cf0998d6c9ab2290f669a58d620c,123,74.39501549721888,337.0145202751292,0.22764227642276422,67.48940868403552,14124.53155472833,58,56.86710991930536,325.6127786151917,0.1896551724137931,49.10611983812374,10611.353018343832,65,90.03530047443402,341.08504306502573,0.26153846153846155,83.89295873115681,17259.367787194496,23,23,12
B_N,3,11.0,8.7,600004,1083c858f01e978ed285323ed4eba1c99f03cf0998d6c9ab2290f669a58d620c,123,75.5743320157781,337.0145202751292,0.22764227642276422,68.56442052174395,14360.39485844017,58,58.34389200617297,325.6127786151917,0.1896551724137931,50.60248649850423,10906.709435717354,65,90.94918617819498,341.08504306502573,0.26153846153846155,84.59199241940402,17442.144927946687,23,23,12
B_E,3,11.0,8.7,600005,a91f0f9c06f7d39cda7cf7846494e3dbacbd99c5b12efa840d575ac893d0bf82,112,49.08573964900639,320.2011970154535,0.24107142857142858,42.16767106249186,9065.362215515564,54,59.46595541674546,324.89763378752815,0.18518518518518517,51.99344091104326,11130.228120386131,58,39.42140083076658,313.4648618438468,0.29310344827586204,33.01954051384056,7142.900855808489,16,15,12
B_N,3,11.0,8.7,600005,a91f0f9c06f7d39cda7cf7846494e3dbacbd99c5b12efa840d575ac893d0bf82,112,49.08859607910093,320.2011970154535,0.24107142857142858,42.16767106249186,9065.933501534473,54,59.43177914440745,324.89763378752815,0.18518518518518517,51.99344091104326,11123.39286591853,58,39.458735983815565,313.4648618438468,0.29310344827586204,33.01954051384056,7150.367886418285,16,15,12
B_E,3,11.0,8.7,600006,28a479973c161a6f347801a7cb5465f84bcf65c7c852089e04a78ba4e1cca4db,111,16.56535130773574,36.73939758215127,0.22522522522522523,9.505262104265663,2558.1153065921926,52,13.85973361211983,24.46513474818341,0.23076923076923078,6.554957196919181,2018.1005685778123,59,18.949963514041283,43.39331163277047,0.22033898305084745,12.105530836164258,3034.060499418426,5,4,12
B_N,3,11.0,8.7,600006,28a479973c161a6f347801a7cb5465f84bcf65c7c852089e04a78ba4e1cca4db,111,17.007846474481287,46.066507876532285,0.21621621621621623,9.831897747194498,2644.8125381395007,52,14.313850877155302,29.548428270480706,0.21153846153846154,6.894404309262357,2105.077867738753,59,19.382215475514357,53.29423689702066,0.22033898305084745,12.420875014524519,3120.510891713041,5,4,12
B_E,3,11.0,8.7,600007,ea4d51e805ae1fec2b7b096c702ae26cf2994732f897678c170a091f261fe61b,92,7.258648651218758,17.641025854132927,0.34782608695652173,1.0923872266225574,721.2949476350555,38,8.80341414251215,30.60391475412368,0.34210526315789475,2.028570282334266,1029.1038811340088,54,6.1715914536419225,10.407274889249067,0.35185185185185186,0.4335917429735774,504.6886610987551,5,5,12
B_N,3,11.0,8.7,600007,ea4d51e805ae1fec2b7b096c702ae26cf2994732f897678c170a091f261fe61b,92,6.945681458142594,15.665125790779875,0.33695652173913043,0.8358246343762837,656.5275959763445,38,8.564573948449175,21.948779118745374,0.3157894736842105,1.6754661954263084,976.0726844266775,54,5.806460816815736,10.407274889249067,0.35185185185185186,0.244965758081822,431.66253373351765,5,5,12
B_E,3,11.0,8.7,600008,586020113ac03fe21a5d8f598e770166f333b10152b69b75898d8e84d0b151db,109,27.8466510306178,273.3532346005595,0.2018348623853211,20.78749244457367,4809.697178600623,39,29.62062860046881,271.28423090432136,0.23076923076923078,22.662157008293434,5170.279566247608,70,26.85829209884366,180.19339830426804,0.18571428571428572,19.74303647335837,4608.801276911589,7,7,12
B_N,3,11.0,8.7,600008,586020113ac03fe21a5d8f598e770166f333b10152b69b75898d8e84d0b151db,109,27.910786719750924,273.3532346005595,0.1926605504587156,20.79298369639896,4820.689454041926,39,29.6911360465298,271.28423090432136,0.20512820512820512,22.532950975620622,5179.252850331602,70,26.918877809116974,181.7657261380284,0.18571428571428572,19.82357335511832,4620.918418966252,7,7,12
B_E,3,11.0,8.7,600009,04403cda7c6d30206f7f52b3eecedc58c4e2f699899f0a9a04afa8265093add5,108,22.81787253083651,56.720199841782176,0.25925925925925924,15.928247975495955,3815.4263580191537,43,20.871386064374054,50.79223681842918,0.23255813953488372,13.394922966950066,3420.788840781787,65,24.10554819326552,57.49567747995438,0.27692307692307694,17.60413990422631,4076.49425403772,8,5,12
B_N,3,11.0,8.7,600009,04403cda7c6d30206f7f52b3eecedc58c4e2f699899f0a9a04afa8265093add5,108,22.80637722649681,56.720199841782176,0.25925925925925924,15.978526661192383,3813.127297151214,43,20.970689463780285,52.713757596939786,0.23255813953488372,13.4942263663563,3440.6495206630343,65,24.020755284909278,57.49567747995438,0.27692307692307694,17.621986856237793,4059.535672366472,8,5,12
B_E,3,12.0,8.05,600000,1638bec6b66441c3126b06fd4b81916f31576cebf613a7c21dcfd6fdb8b39453,122,39.29901105358512,291.5809167369847,0.2377049180327868,32.29040225602691,7107.34319432358,45,41.7179661228208,289.87304124281263,0.2888888888888888,34.86322247603223,7601.371002341937,77,37.8853360131227,277.23071852407764,0.2077922077922078,30.786806023556267,6818.625644182983,14,14,12
B_N,3,12.0,8.05,600000,1638bec6b66441c3126b06fd4b81916f31576cebf613a7c21dcfd6fdb8b39453,122,39.29901105358512,291.5809167369847,0.2377049180327868,32.29040225602691,7107.34319432358,45,41.7179661228208,289.87304124281263,0.2888888888888888,34.86322247603223,7601.371002341937,77,37.8853360131227,277.23071852407764,0.2077922077922078,30.786806023556267,6818.625644182983,14,14,12
B_E,3,12.0,8.05,600001,ebd6f35f7bfeea07e47e7e97d3319552e095128c36e375ce0601efb190521a1c,117,46.20894390193567,302.848372828946,0.3076923076923077,39.9902950452829,8501.680604658965,53,61.46446271533884,319.2262914129702,0.2830188679245283,54.88953871798388,11545.861287215024,64,33.57546738458616,270.33712389542,0.328125,27.6518588788274,5980.718476917232,15,15,12
B_N,3,12.0,8.05,600001,ebd6f35f7bfeea07e47e7e97d3319552e095128c36e375ce0601efb190521a1c,117,46.20894390193567,302.848372828946,0.3076923076923077,39.9902950452829,8501.680604658965,53,61.46446271533884,319.2262914129702,0.2830188679245283,54.88953871798388,11545.861287215024,64,33.57546738458616,270.33712389542,0.328125,27.6518588788274,5980.718476917232,15,15,12
B_E,3,12.0,8.05,600002,e649d5e219bac445bd0a182ddeb0bec796085a81c30fd11141720cb6f342f0dc,109,20.191423096578685,54.941912386968205,0.2477064220183486,13.805121276537122,3287.8259037194066,41,21.57847303738546,51.8149681133021,0.2439024390243902,14.694890702099478,3564.47509528197,68,19.355113573445188,51.33103605752276,0.25,13.268642652300995,3121.022714689038,7,7,12
B_N,3,12.0,8.05,600002,e649d5e219bac445bd0a182ddeb0bec796085a81c30fd11141720cb6f342f0dc,109,21.267529957441013,83.42629079262909,0.2293577981651376,14.644213569470894,3499.3775511212293,41,22.52111109751535,55.5259141274549,0.2439024390243902,15.396674629180158,3753.002707307948,68,20.511694270043247,84.55508634166218,0.2205882352941176,14.190523812881484,3346.456501067473,8,8,12
B_E,3,12.0,8.05,600003,60758ab4f80825836a9e3cf81f4e2778ae82b3d1f1343f2d566f843b85c40393,112,31.30068269877827,255.5476465913224,0.1964285714285714,24.60790491437495,5497.909285066594,49,34.1391462673439,278.4758951524117,0.1632653061224489,26.922200119146478,6060.482314693269,63,29.092988812116115,234.68900238744595,0.2222222222222222,22.807897532885985,5060.352484245846,10,9,12
B_N,3,12.0,8.05,600003,60758ab4f80825836a9e3cf81f4e2778ae82b3d1f1343f2d566f843b85c40393,112,31.391388980833533,255.5476465913224,0.1964285714285714,24.60790491437495,5516.050541477646,49,34.115565731846324,278.4758951524117,0.1632653061224489,26.922200119146478,6055.766207593754,63,29.272584841156917,234.68900238744595,0.2222222222222222,22.807897532885985,5096.271690054006,10,9,12
B_E,3,12.0,8.05,600004,8ff7391e0743e2492e1e1bfc5d04c03c39c89720606ed761d1224b05ce59b277,136,80.46582584696029,342.87664010042414,0.25,74.01633761987875,15343.165169392058,64,77.62334851781466,344.1050229951894,0.203125,70.48105228321879,14765.294703562931,72,82.9924723617564,339.24175234481794,0.2916666666666667,77.15881347468763,15856.827805684614,28,28,12
B_N,3,12.0,8.05,600004,8ff7391e0743e2492e1e1bfc5d04c03c39c89720606ed761d1224b05ce59b277,136,80.46582584696029,342.87664010042414,0.25,74.01633761987875,15343.165169392058,64,77.62334851781466,344.1050229951894,0.203125,70.48105228321879,14765.294703562931,72,82.9924723617564,339.24175234481794,0.2916666666666667,77.15881347468763,15856.827805684614,28,28,12
B_E,3,12.0,8.05,600005,8af2b72511c94d49617f644ee5a31d97ca897bbba962498caa45c37b3d3e65fd,121,53.60255243496543,318.91258730642096,0.2644628099173554,46.94869931865081,9973.403048976556,58,66.35175910918417,329.24184736717206,0.2068965517241379,58.94678340192469,12511.73113218166,63,41.86518756028784,317.2432216868161,0.3174603174603174,35.902844130874854,7636.529575549634,16,16,12
B_N,3,12.0,8.05,600005,8af2b72511c94d49617f644ee5a31d97ca897bbba962498caa45c37b3d3e65fd,121,53.60255243496543,318.91258730642096,0.2644628099173554,46.94869931865081,9973.403048976556,58,66.35175910918417,329.24184736717206,0.2068965517241379,58.94678340192469,12511.73113218166,63,41.86518756028784,317.2432216868161,0.3174603174603174,35.902844130874854,7636.529575549634,16,16,12
B_E,3,12.0,8.05,600006,58d5a865efe573a092054a337b97b1e53874a180f3fee3ce58d0cfd33fd466cd,127,34.720759228862605,261.2292157846659,0.2204724409448819,28.063126933941756,6188.246333961498,59,36.80137917222834,262.5681853558606,0.1525423728813559,29.36652160138464,6590.7843090219385,68,32.91551545447175,261.170019043099,0.2794117647058823,26.932240384248654,5838.985443835527,12,12,12
B_N,3,12.0,8.05,600006,58d5a865efe573a092054a337b97b1e53874a180f3fee3ce58d0cfd33fd466cd,127,34.720759228862605,261.2292157846659,0.2204724409448819,28.063126933941756,6188.246333961498,59,36.80137917222834,262.5681853558606,0.1525423728813559,29.36652160138464,6590.7843090219385,68,32.91551545447175,261.170019043099,0.2794117647058823,26.932240384248654,5838.985443835527,12,12,12
B_E,3,12.0,8.05,600007,a93fa2393387f2f291ba352f0831d50d616db8041b3e17a602b8cdb0efaf1dde,102,19.49911666151793,48.864884257019824,0.3235294117647059,13.391336495759235,3164.5292146565284,43,25.670437784321063,223.1691731101745,0.2558139534883721,18.6311781843246,4385.250347561888,59,15.001374148288535,38.61826441713967,0.3728813559322034,9.572468824431937,2274.8511008441483,7,7,12
B_N,3,12.0,8.05,600007,a93fa2393387f2f291ba352f0831d50d616db8041b3e17a602b8cdb0efaf1dde,102,19.099622021780103,51.71022282053624,0.3235294117647059,13.148751293873634,3084.6302867089626,43,25.46506662218432,223.47742867808623,0.2558139534883721,18.468726061868143,4344.176115134539,59,14.460399685892284,29.929517603030437,0.3728813559322034,9.271481547708143,2166.656208364898,7,7,12
B_E,3,12.0,8.05,600008,7c626c5d560b3d3170ae025dd6382fd0cba8cccf9ac9315dc756f90df4bcff53,120,41.698996140231685,297.3710550662448,0.1916666666666666,34.44207409798661,7578.132561379671,43,43.5308906707544,255.39559591462543,0.2325581395348837,35.96904393526364,7952.689762057856,77,40.67599010370601,308.0988512287728,0.1688311688311688,33.589350682364376,7368.964254507438,13,13,12
B_N,3,12.0,8.05,600008,7c626c5d560b3d3170ae025dd6382fd0cba8cccf9ac9315dc756f90df4bcff53,120,41.64444077868857,297.3710550662448,0.1916666666666666,34.44207409798661,7567.221489071047,43,43.5308906707544,255.39559591462543,0.2325581395348837,35.96904393526364,7952.689762057856,77,40.59096876104141,308.0988512287728,0.1688311688311688,33.589350682364376,7351.959985974517,13,13,12
B_E,3,12.0,8.05,600009,a2eccc758f5916f33390e79d4c42b4605316a49a781ee64488a571093b7bee99,114,29.946999146781444,276.6413909071624,0.2807017543859649,23.45690543565172,5245.540180233481,46,36.80623728376795,283.8386411915111,0.2608695652173913,29.857050213907907,6613.421369797069,68,25.306926289408217,187.8794227237161,0.2941176470588235,19.12739573271371,4320.208787293408,9,9,12
B_N,3,12.0,8.05,600009,a2eccc758f5916f33390e79d4c42b4605316a49a781ee64488a571093b7bee99,114,29.89604882628759,276.6413909071624,0.2807017543859649,23.41310021205981,5235.350116134709,46,36.73386343609436,283.8386411915111,0.2608695652173913,29.78467636623432,6598.946600262351,68,25.27046835494771,187.29681324994365,0.2941176470588235,19.102916343059405,4312.917200401306,9,9,12
B_E,4,0.5,17.75,600000,88065c86fbd3a156918c585277c8594ab6326531e8b04f10245d2f57b2a9ada5,9,5.511338185239089,9.666666666666668,0.4444444444444444,0.0,391.1565259367067,1,3.0,3.0,1.0,0.0,0.0,8,5.825255458393976,9.666666666666668,0.375,0.0,440.0510916787951,1,0,12
B_N,4,0.5,17.75,600000,88065c86fbd3a156918c585277c8594ab6326531e8b04f10245d2f57b2a9ada5,9,5.511338185239089,9.666666666666668,0.4444444444444444,0.0,391.1565259367067,1,3.0,3.0,1.0,0.0,0.0,8,5.825255458393976,9.666666666666668,0.375,0.0,440.0510916787951,1,0,12
B_E,4,0.5,17.75,600001,92b1cc8c0984871ee5658d639e8f144baaf539552088bb61fb59644b75727aa1,5,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,4,3.0,3.0,1.0,0.0,0.0,1,0,12
B_N,4,0.5,17.75,600001,92b1cc8c0984871ee5658d639e8f144baaf539552088bb61fb59644b75727aa1,5,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,4,3.0,3.0,1.0,0.0,0.0,1,0,12
B_E,4,0.5,17.75,600002,01bb2a6b9060e124dca102e66dc2c62cd19cab55b0de66e2932178d9d7d53160,0,,,,,,0,,,,,,0,,,,,,0,0,12
B_N,4,0.5,17.75,600002,01bb2a6b9060e124dca102e66dc2c62cd19cab55b0de66e2932178d9d7d53160,0,,,,,,0,,,,,,0,,,,,,0,0,12
B_E,4,0.5,17.75,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,0,,,,,,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,2,2,12
B_N,4,0.5,17.75,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,0,,,,,,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,2,2,12
B_E,4,0.5,17.75,600004,a410efe0ae6645b8e04a69b7fdb379dcf3a8034996c240703b4036dccd29b626,3,6.007923971392164,7.748298551912571,0.3333333333333333,0.0,468.2514609450994,1,3.0,3.0,1.0,0.0,0.0,2,7.511885957088246,7.777850126265612,0.0,0.0,702.3771914176491,1,0,12
B_N,4,0.5,17.75,600004,a410efe0ae6645b8e04a69b7fdb379dcf3a8034996c240703b4036dccd29b626,3,6.007923971392164,7.748298551912571,0.3333333333333333,0.0,468.2514609450994,1,3.0,3.0,1.0,0.0,0.0,2,7.511885957088246,7.777850126265612,0.0,0.0,702.3771914176491,1,0,12
B_E,4,0.5,17.75,600005,64b2b031fdbc9f60f150abf27975570f5517c7de3dbec5c8749dbb6b56b43ec2,10,11.597693889303216,21.88138828451369,0.1,3.487696686912386,1539.5387778606432,4,12.217891282767711,20.544799563063897,0.0,2.856861602473145,1643.5782565535424,6,11.184228960326886,21.1782406401948,0.1666666666666666,3.90825340987188,1470.1791253987103,3,3,12
B_N,4,0.5,17.75,600005,64b2b031fdbc9f60f150abf27975570f5517c7de3dbec5c8749dbb6b56b43ec2,10,11.597693889303216,21.88138828451369,0.1,3.487696686912386,1539.5387778606432,4,12.217891282767711,20.544799563063897,0.0,2.856861602473145,1643.5782565535424,6,11.184228960326886,21.1782406401948,0.1666666666666666,3.90825340987188,1470.1791253987103,3,3,12
B_E,4,0.5,17.75,600006,6ef0f6e5884d5ce40571133a5c93bc8cdc3f46a39613f5e7ebd3ce2351fdc201,4,4.201850425154663,7.086291445525853,0.75,0.0,190.3700850309326,1,3.0,3.0,1.0,0.0,0.0,3,4.60246723353955,7.326661530556787,0.6666666666666666,0.0,253.8267800412435,1,0,12
B_N,4,0.5,17.75,600006,6ef0f6e5884d5ce40571133a5c93bc8cdc3f46a39613f5e7ebd3ce2351fdc201,4,4.201850425154663,7.086291445525853,0.75,0.0,190.3700850309326,1,3.0,3.0,1.0,0.0,0.0,3,4.60246723353955,7.326661530556787,0.6666666666666666,0.0,253.8267800412435,1,0,12
B_E,4,0.5,17.75,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_N,4,0.5,17.75,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_E,4,0.5,17.75,600008,bf7aa4bcb9982cccd87d06944123b1624712b9b481afab54289303e7d2a59dc5,2,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,1,0,12
B_N,4,0.5,17.75,600008,bf7aa4bcb9982cccd87d06944123b1624712b9b481afab54289303e7d2a59dc5,2,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,1,0,12
B_E,4,0.5,17.75,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,0,,,,,,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,1,0,12
B_N,4,0.5,17.75,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,0,,,,,,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,1,0,12
B_E,4,1.0,17.5,600000,b55f1c18627060c081e15a8d1c86a2a4049c05cd2173cd1d52d4325b58aaacf4,14,6.131260193908875,10.208757402674276,0.4285714285714285,0.1324930096930724,511.9663244960608,2,3.0,3.0,1.0,0.0,0.0,12,6.653136892893688,10.295810498641371,0.3333333333333333,0.1545751779752512,597.2940452454042,1,0,12
B_N,4,1.0,17.5,600000,b55f1c18627060c081e15a8d1c86a2a4049c05cd2173cd1d52d4325b58aaacf4,14,6.131260193908875,10.208757402674276,0.4285714285714285,0.1324930096930724,511.9663244960608,2,3.0,3.0,1.0,0.0,0.0,12,6.653136892893688,10.295810498641371,0.3333333333333333,0.1545751779752512,597.2940452454042,1,0,12
B_E,4,1.0,17.5,600001,54d759c3e9dfe908c6532d030f9f63fd5065470669c26e8809d06be44ae2b0b9,8,3.235702260395516,4.225651754056682,0.875,0.0,22.140452079103177,3,3.0,3.0,1.0,0.0,0.0,5,3.377123616632825,4.508494466531301,0.8,0.0,35.424723326565086,1,0,12
B_N,4,1.0,17.5,600001,54d759c3e9dfe908c6532d030f9f63fd5065470669c26e8809d06be44ae2b0b9,8,3.235702260395516,4.225651754056682,0.875,0.0,22.140452079103177,3,3.0,3.0,1.0,0.0,0.0,5,3.377123616632825,4.508494466531301,0.8,0.0,35.424723326565086,1,0,12
B_E,4,1.0,17.5,600002,5fec6754f8393bcd745a75f8a077fcb9908fc7b49053948570336e4b0dd051d5,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,0,,,,,,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,1,0,12
B_N,4,1.0,17.5,600002,5fec6754f8393bcd745a75f8a077fcb9908fc7b49053948570336e4b0dd051d5,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,0,,,,,,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,1,0,12
B_E,4,1.0,17.5,600003,02c26a65f7ca569fcd01b1af36dd5e09f00a9e6b83073b51ed7bcc6b9aa826ee,13,9.239581175559696,20.78580024800853,0.2307692307692307,3.235868777569872,1094.0700812657851,1,7.8074017006186525,7.8074017006186525,0.0,0.0,761.4803401237305,12,9.358929465138118,21.28706165668517,0.25,3.5055245090340272,1121.7858930276234,3,1,12
B_N,4,1.0,17.5,600003,02c26a65f7ca569fcd01b1af36dd5e09f00a9e6b83073b51ed7bcc6b9aa826ee,13,9.239581175559696,20.78580024800853,0.2307692307692307,3.235868777569872,1094.0700812657851,1,7.8074017006186525,7.8074017006186525,0.0,0.0,761.4803401237305,12,9.358929465138118,21.28706165668517,0.25,3.5055245090340272,1121.7858930276234,3,1,12
B_E,4,1.0,17.5,600004,eff9a5cf4df8473e6349b25d03327a7b2124d6573c8bd9225972c4887a7a3fb0,6,6.437205729731445,8.324956050772323,0.1666666666666666,0.0,520.7744792796224,1,3.0,3.0,1.0,0.0,0.0,5,7.124646875677733,8.359459674115902,0.0,0.0,624.9293751355468,1,0,12
B_N,4,1.0,17.5,600004,eff9a5cf4df8473e6349b25d03327a7b2124d6573c8bd9225972c4887a7a3fb0,6,6.437205729731445,8.324956050772323,0.1666666666666666,0.0,520.7744792796224,1,3.0,3.0,1.0,0.0,0.0,5,7.124646875677733,8.359459674115902,0.0,0.0,624.9293751355468,1,0,12
B_E,4,1.0,17.5,600005,0d5337e061950c0d9abbca2786db5b78da15b4cddee94d01441e9e9127bfc4a0,16,11.077511862518229,20.43542065319336,0.0625,2.9905732228380657,1428.002372503646,6,11.05045222655894,17.960072428395907,0.0,2.437674973107884,1410.090445311788,10,11.093747644093805,20.88111264539422,0.1,3.322312172676175,1438.7495288187606,4,0,12
B_N,4,1.0,17.5,600005,0d5337e061950c0d9abbca2786db5b78da15b4cddee94d01441e9e9127bfc4a0,16,11.077511862518229,20.43542065319336,0.0625,2.9905732228380657,1428.002372503646,6,11.05045222655894,17.960072428395907,0.0,2.437674973107884,1410.090445311788,10,11.093747644093805,20.88111264539422,0.1,3.322312172676175,1438.7495288187606,4,0,12
B_E,4,1.0,17.5,600006,eadf7c56cb2d38331bcc53dee0f40c6f745eb91c35a0ae7e0bce40b74222acd0,9,3.7436688648647536,6.6386882536368415,0.7777777777777778,0.0,104.2893285285062,3,3.0,3.0,1.0,0.0,0.0,6,4.11550329729713,7.076955796255021,0.6666666666666666,0.0,156.4339927927593,1,0,12
