incident_zone,duration_hours,start_hour,metric,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications
4,11.0,8.7,strict_4min_rate,0.0010486365816623933,-0.008905651037465566,0.011002924200790354,10
4,12.0,8.05,strict_4min_rate,0.013264424675800102,-0.0002887440966087909,0.026817593448208995,10
5,0.5,17.75,strict_4min_rate,-0.013888888888888888,-0.04591672410005786,0.01813894632228008,9
5,1.0,17.5,strict_4min_rate,0.0,0.0,0.0,10
5,2.0,17.0,strict_4min_rate,0.0,0.0,0.0,10
5,4.0,16.0,strict_4min_rate,0.0,0.0,0.0,10
5,5.0,15.483333333333333,strict_4min_rate,0.012449299082046544,-0.0019184617668687887,0.026817059930961874,10
5,6.0,14.983333333333333,strict_4min_rate,0.011282911834251392,-0.002164728310558136,0.02473055197906092,10
5,8.0,13.883333333333333,strict_4min_rate,0.0014455442495706823,-0.006374144194470936,0.0092652326936123,10
5,10.0,10.266666666666666,strict_4min_rate,0.008746253819112227,0.001280102941043592,0.01621240469718086,10
5,11.0,8.7,strict_4min_rate,0.002645381574625183,-0.007546844460306325,0.01283760760955669,10
5,12.0,8.05,strict_4min_rate,0.0021505376344086004,-0.0027143164791359224,0.007015391747953123,10
6,0.5,17.75,strict_4min_rate,0.0,0.0,0.0,9
6,1.0,17.5,strict_4min_rate,0.0,0.0,0.0,10
6,2.0,17.0,strict_4min_rate,0.005555555555555558,-0.007011984237767806,0.018123095348878925,10
6,4.0,16.0,strict_4min_rate,0.008859531273324372,-0.0015050957655641777,0.01922415831221292,10
6,5.0,15.483333333333333,strict_4min_rate,0.006122448979591832,-0.007727492833458393,0.019972390792642056,10
6,6.0,14.983333333333333,strict_4min_rate,0.004629629629629628,-0.002524757121004957,0.011784016380264212,10
6,8.0,13.883333333333333,strict_4min_rate,-0.005717157719807397,-0.02320564421986152,0.011771328780246722,10
6,10.0,10.266666666666666,strict_4min_rate,0.008304267139316757,-0.0009065575279809564,0.01751509180661447,10
6,11.0,8.7,strict_4min_rate,0.0003927188300803408,-0.007861218984829721,0.008646656644990404,10
6,12.0,8.05,strict_4min_rate,0.0010698346968481432,-0.0032697071845706168,0.005409376578266903,10
7,0.5,17.75,strict_4min_rate,0.0,0.0,0.0,9
7,1.0,17.5,strict_4min_rate,-0.008333333333333331,-0.027184643023318363,0.0105179763566517,10
7,2.0,17.0,strict_4min_rate,-0.0005952380952381015,-0.013673381127339613,0.01248290493686341,10
7,4.0,16.0,strict_4min_rate,-0.004159284277832191,-0.014496265411612988,0.006177696855948604,10
7,5.0,15.483333333333333,strict_4min_rate,0.0,0.0,0.0,10
7,6.0,14.983333333333333,strict_4min_rate,-0.0036948872788330105,-0.018236426916433526,0.010846652358767507,10
7,8.0,13.883333333333333,strict_4min_rate,-0.002243456584960539,-0.010787534371081597,0.006300621201160519,10
7,10.0,10.266666666666666,strict_4min_rate,-0.0009519779182306689,-0.010685532691246011,0.008781576854784675,10
7,11.0,8.7,strict_4min_rate,0.0017081911954224607,-0.006031342062652725,0.009447724453497647,10
7,12.0,8.05,strict_4min_rate,-3.323876541561077e-06,-0.006067355755834596,0.006060708002751474,10
8,0.5,17.75,strict_4min_rate,0.0,0.0,0.0,10
8,1.0,17.5,strict_4min_rate,0.0,0.0,0.0,10
8,2.0,17.0,strict_4min_rate,0.0,0.0,0.0,10
8,4.0,16.0,strict_4min_rate,0.0,0.0,0.0,10
8,5.0,15.483333333333333,strict_4min_rate,0.0,0.0,0.0,10
8,6.0,14.983333333333333,strict_4min_rate,-0.0017543859649122805,-0.005723082741751236,0.0022143108119266753,10
8,8.0,13.883333333333333,strict_4min_rate,-0.0044444444444444505,-0.01449847627910315,0.005609587390214249,10
8,10.0,10.266666666666666,strict_4min_rate,0.0008116151866151916,-0.003133923443780734,0.004757153817011118,10
8,11.0,8.7,strict_4min_rate,-0.0059145165179647794,-0.01779218582977741,0.0059631527938478505,10
8,12.0,8.05,strict_4min_rate,0.0,0.0,0.0,10
9,0.5,17.75,strict_4min_rate,0.0,0.0,0.0,9
9,1.0,17.5,strict_4min_rate,-0.01428571428571429,-0.046602245182831514,0.018030816611402933,10
9,2.0,17.0,strict_4min_rate,0.00526315789473685,-0.006642932435780036,0.017169248225253737,10
9,4.0,16.0,strict_4min_rate,0.0,0.0,0.0,10
9,5.0,15.483333333333333,strict_4min_rate,0.0,0.0,0.0,10
9,6.0,14.983333333333333,strict_4min_rate,0.004136406442036047,-0.008265571268655441,0.016538384152727535,10
9,8.0,13.883333333333333,strict_4min_rate,0.0,0.0,0.0,10
9,10.0,10.266666666666666,strict_4min_rate,0.0,0.0,0.0,10
9,11.0,8.7,strict_4min_rate,0.0012107955310270645,-0.0032674048420191725,0.005688995904073301,10
9,12.0,8.05,strict_4min_rate,-0.0001378446115288201,-0.003925685275820494,0.003649996052762854,10
10,0.5,17.75,strict_4min_rate,0.0,0.0,0.0,9
10,1.0,17.5,strict_4min_rate,0.0,0.0,0.0,10
10,2.0,17.0,strict_4min_rate,0.0,0.0,0.0,10
10,4.0,16.0,strict_4min_rate,-0.002439024390243899,-0.00795648088487366,0.0030784321043858622,10
10,5.0,15.483333333333333,strict_4min_rate,0.0028723404255319106,-0.009902540266700463,0.015647221117764284,10
10,6.0,14.983333333333333,strict_4min_rate,-0.005660377358490565,-0.01846504054414078,0.00714428582715965,10
10,8.0,13.883333333333333,strict_4min_rate,0.0,0.0,0.0,10
10,10.0,10.266666666666666,strict_4min_rate,-0.002840451248992748,-0.007127514690205395,0.0014466121922198988,10
10,11.0,8.7,strict_4min_rate,0.001188951893177237,-0.0057993170335633925,0.008177220819917867,10
10,12.0,8.05,strict_4min_rate,0.004405421083161942,-0.001130994196034591,0.009941836362358476,10
1,0.5,17.75,mean_wait_min,0.0,0.0,0.0,10
1,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
1,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
1,4.0,16.0,mean_wait_min,0.009403666335258442,-0.04011429270890618,0.05892162537942307,10
1,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
1,6.0,14.983333333333333,mean_wait_min,-0.0382215617177323,-0.1210154105812408,0.04457228714577619,10
1,8.0,13.883333333333333,mean_wait_min,-0.18056442583001697,-0.5339392193641382,0.1728103677041043,10
1,10.0,10.266666666666666,mean_wait_min,-0.09304221979390662,-0.24161839503947577,0.05553395545166254,10
1,11.0,8.7,mean_wait_min,-0.18855076881491256,-0.428896123384788,0.0517945857549629,10
1,12.0,8.05,mean_wait_min,-0.03946446559945258,-0.14762984884501465,0.0687009176461095,10
2,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
2,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
2,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
2,4.0,16.0,mean_wait_min,0.08421791145952469,-0.10629624018454407,0.27473206310359344,10
2,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
2,6.0,14.983333333333333,mean_wait_min,0.007034281334741865,-0.008878368571782161,0.022946931241265893,10
2,8.0,13.883333333333333,mean_wait_min,0.04442532586651673,-0.21898052522394693,0.30783117695698037,10
2,10.0,10.266666666666666,mean_wait_min,-0.007443737443646731,-0.22234961807998763,0.20746214319269415,10
2,11.0,8.7,mean_wait_min,-0.015939381455683854,-0.07999604521944098,0.04811728230807327,10
2,12.0,8.05,mean_wait_min,0.09108512824191602,-0.231997521710524,0.414167778194356,10
3,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
3,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
3,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
3,4.0,16.0,mean_wait_min,0.092077933883645,-0.11621682378690205,0.30037269155419205,10
3,5.0,15.483333333333333,mean_wait_min,-0.012148959788906488,-0.03963181619592867,0.015333896618115692,10
3,6.0,14.983333333333333,mean_wait_min,-0.03644357375852718,-0.11888466517434414,0.04599751765728978,10
3,8.0,13.883333333333333,mean_wait_min,-0.039343964025090016,-0.13398497121587752,0.05529704316569748,10
3,10.0,10.266666666666666,mean_wait_min,0.004680656220016744,-0.005907723774690101,0.01526903621472359,10
3,11.0,8.7,mean_wait_min,-0.14885215777794217,-0.4091811706166447,0.11147685506076041,10
3,12.0,8.05,mean_wait_min,-0.055270186745626046,-0.25960230297400255,0.14906192948275043,10
4,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
4,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
4,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
4,4.0,16.0,mean_wait_min,0.0357911323551968,-0.04517403406677022,0.11675629877716381,10
4,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
4,6.0,14.983333333333333,mean_wait_min,0.0,0.0,0.0,10
4,8.0,13.883333333333333,mean_wait_min,-0.24152640867039726,-0.5263457976256057,0.04329298028481121,10
4,10.0,10.266666666666666,mean_wait_min,0.0,0.0,0.0,10
4,11.0,8.7,mean_wait_min,0.09503718047633053,-0.12857590862915166,0.31865026958181275,10
4,12.0,8.05,mean_wait_min,-0.02930436458558955,-0.07845466531266557,0.019845936141486477,10
5,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
5,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
5,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
5,4.0,16.0,mean_wait_min,0.08633327851749463,-0.1089661658687082,0.28163272290369745,10
5,5.0,15.483333333333333,mean_wait_min,-0.015198827858116817,-0.0442492036776584,0.01385154796142477,10
5,6.0,14.983333333333333,mean_wait_min,0.027210884662292555,-0.03434441298258836,0.08876618230717348,10
5,8.0,13.883333333333333,mean_wait_min,-0.00080846951166898,-0.13162717086950598,0.130010231846168,10
5,10.0,10.266666666666666,mean_wait_min,-0.005365936304884217,-0.017504527552096978,0.0067726549423285445,10
5,11.0,8.7,mean_wait_min,-0.02391807869929779,-0.07079839647742378,0.022962239078828203,10
5,12.0,8.05,mean_wait_min,0.0,0.0,0.0,10
6,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
6,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
6,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
6,4.0,16.0,mean_wait_min,0.0,0.0,0.0,10
6,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
6,6.0,14.983333333333333,mean_wait_min,0.0,0.0,0.0,10
6,8.0,13.883333333333333,mean_wait_min,-0.022639363937874087,-0.0799840145466742,0.03470528667092603,10
6,10.0,10.266666666666666,mean_wait_min,0.01970924937390863,-0.024876170270654807,0.06429466901847207,10
6,11.0,8.7,mean_wait_min,0.00077719889787182,-0.0009809471558677877,0.002535344951611428,10
6,12.0,8.05,mean_wait_min,0.005611273828839902,-0.007082309455492391,0.018304857113172195,10
7,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
7,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
7,2.0,17.0,mean_wait_min,0.01365785015997883,-0.009358395156511429,0.03667409547646909,10
7,4.0,16.0,mean_wait_min,0.10981849801771855,-0.12987761322420727,0.3495146092596444,10
7,5.0,15.483333333333333,mean_wait_min,-0.11964278348141826,-0.5769875656962649,0.3377019987334284,10
7,6.0,14.983333333333333,mean_wait_min,0.19978633948065422,-0.17535896239625082,0.5749316413575593,10
7,8.0,13.883333333333333,mean_wait_min,-0.16957538544148232,-0.34978594936769697,0.010635178484732333,10
7,10.0,10.266666666666666,mean_wait_min,-0.2591083437901133,-0.7215625597642813,0.20334587218405464,10
7,11.0,8.7,mean_wait_min,-0.4473705416403838,-1.0243920169351663,0.12965093365439884,10
7,12.0,8.05,mean_wait_min,-0.41211746758316037,-0.7921811317661229,-0.032053803400197756,10
8,0.5,17.75,mean_wait_min,0.0,0.0,0.0,10
8,1.0,17.5,mean_wait_min,0.0021535065649611164,-0.0027180637360986306,0.007025076866020863,10
8,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
8,4.0,16.0,mean_wait_min,-0.04848940608874273,-0.15818006339222299,0.061201251214737525,10
8,5.0,15.483333333333333,mean_wait_min,-0.08824639979471179,-0.287873625181473,0.11138082559204947,10
8,6.0,14.983333333333333,mean_wait_min,0.022709162385479188,-0.028662531965980127,0.07408085673693851,10
8,8.0,13.883333333333333,mean_wait_min,0.05901529389909328,-0.041831060244409204,0.15986164804259578,10
8,10.0,10.266666666666666,mean_wait_min,-0.08386092927314408,-0.46026912351434324,0.29254726496805505,10
8,11.0,8.7,mean_wait_min,-0.22747087048542128,-0.9943601400028803,0.5394183990320378,10
8,12.0,8.05,mean_wait_min,0.01971045077328739,-0.024877686625486096,0.06429858817206088,10
9,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
9,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
9,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
9,4.0,16.0,mean_wait_min,0.0,0.0,0.0,10
9,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
9,6.0,14.983333333333333,mean_wait_min,-0.013759293289953201,-0.044884977160862115,0.01736639058095571,10
9,8.0,13.883333333333333,mean_wait_min,-0.07998188080532893,-0.2825172824280431,0.12255352081738523,10
9,10.0,10.266666666666666,mean_wait_min,0.0,0.0,0.0,10
9,11.0,8.7,mean_wait_min,-0.04742057417040403,-0.23430593093768348,0.1394647825968754,10
9,12.0,8.05,mean_wait_min,0.0,0.0,0.0,10
10,0.5,17.75,mean_wait_min,0.0,0.0,0.0,9
10,1.0,17.5,mean_wait_min,0.0,0.0,0.0,10
10,2.0,17.0,mean_wait_min,0.0,0.0,0.0,10
10,4.0,16.0,mean_wait_min,0.0,0.0,0.0,10
10,5.0,15.483333333333333,mean_wait_min,0.0,0.0,0.0,10
10,6.0,14.983333333333333,mean_wait_min,0.0088101431994286,-0.011119785344436696,0.028740071743293898,10
10,8.0,13.883333333333333,mean_wait_min,-0.016940392044626384,-0.055262221248987685,0.021381437159734916,10
10,10.0,10.266666666666666,mean_wait_min,0.0,0.0,0.0,10
10,11.0,8.7,mean_wait_min,0.0,0.0,0.0,10
10,12.0,8.05,mean_wait_min,0.0,0.0,0.0,10
1,0.5,17.75,mean_delay_penalty_yuan_per_call,-3.9596071716014194,-12.91686089670671,4.997646553503872,10
1,1.0,17.5,mean_delay_penalty_yuan_per_call,2.779508039301311,-1.4355376013153625,6.994553679917985,10
1,2.0,17.0,mean_delay_penalty_yuan_per_call,2.280373106958996,-2.8781892508006925,7.438935464718684,10
1,4.0,16.0,mean_delay_penalty_yuan_per_call,2.831886855805533,-14.771459345690882,20.435233057301947,10
1,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-1.2311426128045924,-4.016180692786597,1.5538954671774128,10
1,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-6.182268643349562,-23.73198517091176,11.367447884212634,10
1,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-37.4548764461897,-119.90585478785125,44.99610189547185,10
1,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-20.508877334908902,-53.97881792492041,12.961063255102609,10
1,11.0,8.7,mean_delay_penalty_yuan_per_call,-32.75334951186505,-81.67313781343356,16.16643878970344,10
1,12.0,8.05,mean_delay_penalty_yuan_per_call,-10.071839762065064,-27.062659482393503,6.918979958263375,10
2,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
2,1.0,17.5,mean_delay_penalty_yuan_per_call,-4.556696696942703,-14.864660768630559,5.751267374745153,10
2,2.0,17.0,mean_delay_penalty_yuan_per_call,-20.80816225672867,-45.217470680769125,3.601146167311782,10
2,4.0,16.0,mean_delay_penalty_yuan_per_call,11.592617903062564,-21.23124970044199,44.41648550656711,10
2,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-0.7123032449012043,-2.20263412949262,0.778027639690211,10
2,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-0.25875495598845644,-1.354559117765409,0.8370492057884961,10
2,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,4.0514385201786585,-42.06316774333204,50.16604478368935,10
2,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-5.606584335475992,-36.18201070191794,24.968842030965952,10
2,11.0,8.7,mean_delay_penalty_yuan_per_call,-5.600880509708486,-16.797658763974685,5.595897744557713,10
2,12.0,8.05,mean_delay_penalty_yuan_per_call,26.6433638186561,-37.40989227668665,90.69661991399884,10
3,0.5,17.75,mean_delay_penalty_yuan_per_call,-22.01153300613119,-72.7702191404527,28.747153128190316,9
3,1.0,17.5,mean_delay_penalty_yuan_per_call,1.546221768332515,-1.2953983768380297,4.38784191350306,10
3,2.0,17.0,mean_delay_penalty_yuan_per_call,0.11661782233549048,-0.14719001977066773,0.3804256644416487,10
3,4.0,16.0,mean_delay_penalty_yuan_per_call,15.965087425164484,-15.60809290353438,47.53826775386335,10
3,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,0.18615044884629697,-0.2349511223694545,0.6072520200620485,10
3,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-9.367746931596162,-31.567536933011603,12.832043069819278,10
3,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-18.482244525843907,-53.554817240556105,16.590328188868295,10
3,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-0.4057364597734022,-1.963186806776946,1.1517138872301413,10
3,11.0,8.7,mean_delay_penalty_yuan_per_call,-32.966259013869795,-91.01277356874786,25.080255541008263,10
3,12.0,8.05,mean_delay_penalty_yuan_per_call,-12.869283945791357,-66.2068306462453,40.46826275466258,10
4,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
4,1.0,17.5,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
4,2.0,17.0,mean_delay_penalty_yuan_per_call,8.015582527618212,-10.116924901233466,26.14808995646989,10
4,4.0,16.0,mean_delay_penalty_yuan_per_call,13.02421688839907,-17.626908511499234,43.67534228829737,10
4,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-0.07716336220586299,-3.400581167935538,3.246254443523812,10
4,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-3.096084791547645,-11.789695021676986,5.597525438581696,10
4,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-34.81400775087859,-96.51036466587951,26.88234916412233,10
4,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-5.984364114188094,-10.854041449682576,-1.1146867786936125,10
4,11.0,8.7,mean_delay_penalty_yuan_per_call,26.57482532726629,-28.19759171411345,81.34724236864602,10
4,12.0,8.05,mean_delay_penalty_yuan_per_call,-12.75365698684991,-31.75088055541884,6.243566581719017,10
5,0.5,17.75,mean_delay_penalty_yuan_per_call,16.107479679973267,-21.036435069762156,53.25139442970869,9
5,1.0,17.5,mean_delay_penalty_yuan_per_call,6.699520613896118,-3.938839939581264,17.3378811673735,10
5,2.0,17.0,mean_delay_penalty_yuan_per_call,-3.8934973057439377,-14.870024210215988,7.083029598728113,10
5,4.0,16.0,mean_delay_penalty_yuan_per_call,3.5297220786914125,-38.46412495393539,45.52356911131822,10
5,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-9.119153975951496,-23.10889591511981,4.870587963216817,10
5,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,3.0237529928554236,-12.201522135485622,18.249028121196467,10
5,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,1.0787359309264388,-27.562184252934152,29.71965611478703,10
5,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,0.1770922542940241,-16.02219991048006,16.37638441906811,10
5,11.0,8.7,mean_delay_penalty_yuan_per_call,-9.354005267292916,-18.018956852802276,-0.6890536817835571,10
5,12.0,8.05,mean_delay_penalty_yuan_per_call,-2.241541456614681,-11.259567330915825,6.776484417686462,10
6,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
6,1.0,17.5,mean_delay_penalty_yuan_per_call,-12.078187687887771,-39.40094647966418,15.244571103888637,10
6,2.0,17.0,mean_delay_penalty_yuan_per_call,-3.079151295920286,-10.044675455325734,3.886372863485163,10
6,4.0,16.0,mean_delay_penalty_yuan_per_call,-6.4351635625428685,-17.091386347175078,4.221059222089341,10
6,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-9.09950614904676,-25.068569022904367,6.869556724810845,10
6,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-5.727646107341729,-13.66913386906058,2.2138416543771227,10
6,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,3.078676626608319,-18.511058234728313,24.668411487944955,10
6,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-9.810673178405892,-18.35180134056491,-1.2695450162468749,10
6,11.0,8.7,mean_delay_penalty_yuan_per_call,0.0423248698516403,-7.283534424304214,7.368184164007495,10
6,12.0,8.05,mean_delay_penalty_yuan_per_call,3.838144118028225,-2.9074730880973236,10.583761324153773,10
7,0.5,17.75,mean_delay_penalty_yuan_per_call,-8.772321121858036,-24.715725162575133,7.171082918859062,9
7,1.0,17.5,mean_delay_penalty_yuan_per_call,20.36190491258978,-5.699813200416813,46.42362302559637,10
7,2.0,17.0,mean_delay_penalty_yuan_per_call,-16.91987874659653,-36.95460890545839,3.114851412265331,10
7,4.0,16.0,mean_delay_penalty_yuan_per_call,28.691007840050485,-19.668546381004038,77.05056206110501,10
7,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-30.014063529961458,-118.178407996433,58.15028093651007,10
7,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,55.4866519843496,-27.800531990979984,138.7738359596792,10
7,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-28.12617735970075,-64.33870508854953,8.086350369148033,10
7,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-47.65226865404984,-121.84088559843354,26.536348290333855,10
7,11.0,8.7,mean_delay_penalty_yuan_per_call,-84.28889141539085,-196.11167031903463,27.53388748825293,10
7,12.0,8.05,mean_delay_penalty_yuan_per_call,-79.31305586568661,-160.2514166013628,1.6253048699895771,10
8,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
8,1.0,17.5,mean_delay_penalty_yuan_per_call,-4.935107450532951,-16.099096118934852,6.22888121786895,10
8,2.0,17.0,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
8,4.0,16.0,mean_delay_penalty_yuan_per_call,-13.775941192956179,-44.93928523688885,17.387402850976493,10
8,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-18.06153706800876,-58.919572517550066,22.796498381532544,10
8,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,11.20367721630306,-13.529128725507267,35.93648315811339,10
8,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,6.995571760687926,-13.912805649907973,27.903949171283827,10
8,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-21.25523841811664,-92.34090541141182,49.83042857517854,10
8,11.0,8.7,mean_delay_penalty_yuan_per_call,-38.817025310032115,-194.5340211171121,116.89997049704789,10
8,12.0,8.05,mean_delay_penalty_yuan_per_call,1.5317216013439974,-11.97060176160001,15.034044964288006,10
9,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
9,1.0,17.5,mean_delay_penalty_yuan_per_call,14.406708411933636,-18.183530214467197,46.99694703833447,10
9,2.0,17.0,mean_delay_penalty_yuan_per_call,-10.105841200243026,-26.472924759598015,6.261242359111966,10
9,4.0,16.0,mean_delay_penalty_yuan_per_call,-2.1293389069647675,-6.946238167380015,2.6875603534504804,10
9,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,0.033474331308786985,-3.291514864363641,3.358463526981215,10
9,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,-8.213115562978516,-16.96546255494735,0.5392314289903197,10
9,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-20.157380475104162,-64.257463954131,23.94270300392268,10
9,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,-1.2680855016406383,-4.287749840597272,1.7515788373159953,10
9,11.0,8.7,mean_delay_penalty_yuan_per_call,-14.360890261068056,-48.61901692208312,19.897236399947005,10
9,12.0,8.05,mean_delay_penalty_yuan_per_call,-1.1997127394503537,-3.329286771627627,0.9298612927269194,10
10,0.5,17.75,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,9
10,1.0,17.5,mean_delay_penalty_yuan_per_call,0.0,0.0,0.0,10
10,2.0,17.0,mean_delay_penalty_yuan_per_call,2.06584996227557,-2.607427327152512,6.739127251703652,10
10,4.0,16.0,mean_delay_penalty_yuan_per_call,1.6302575259070409,-2.057641213529252,5.318156265343333,10
10,5.0,15.483333333333333,mean_delay_penalty_yuan_per_call,-2.9632720702998823,-13.727014732605607,7.800470592005843,10
10,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,4.970567227559053,-6.273637029433674,16.214771484551783,10
10,8.0,13.883333333333333,mean_delay_penalty_yuan_per_call,-6.253512908809421,-19.646830630723635,7.13980481310479,10
10,10.0,10.266666666666666,mean_delay_penalty_yuan_per_call,2.325060790844458,-3.4346638646921708,8.084785446381087,10
10,11.0,8.7,mean_delay_penalty_yuan_per_call,-2.488584504695632,-12.438258739850784,7.46108973045952,10
10,12.0,8.05,mean_delay_penalty_yuan_per_call,-2.0316410890311998,-5.944117862093376,1.8808356840309761,10
1,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
1,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
1,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
1,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
1,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
1,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
1,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
1,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
1,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
1,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
2,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
2,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
2,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
2,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
2,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
2,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
2,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
2,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
2,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
2,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
3,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
3,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
3,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
3,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
3,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
3,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
3,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
3,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
3,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
3,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
4,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
4,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
4,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
4,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
4,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
