incident_zone,metric,duration_hours,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications,sampled_node
5,max_incident_queue,4.168103448275862,0.09247244851674935,-0.11671476325690344,0.30165966029040214,10,False
5,max_incident_queue,4.267241379310345,0.08239178010578535,-0.10399137541621162,0.2687749356277823,10,False
5,max_incident_queue,4.366379310344827,0.06956595762946413,-0.08780317170894456,0.22693508696787282,10,False
5,max_incident_queue,4.4655172413793105,0.0551642133748821,-0.06962590704123596,0.17995433379100018,10,False
5,max_incident_queue,4.564655172413794,0.04035577962913602,-0.05093533631921993,0.13164689557749198,10,False
5,max_incident_queue,4.663793103448276,0.026309888679322657,-0.03320721444903049,0.0858269918076758,10,False
5,max_incident_queue,4.762931034482759,0.014195772812538398,-0.01791729633680135,0.04630884196187815,10,False
5,max_incident_queue,4.862068965517242,0.005182664315880059,-0.006541336888666672,0.01690666552042679,10,False
5,max_incident_queue,4.961206896551724,0.0004397954764443046,-0.0005550910107604281,0.0014346819636490372,10,False
5,max_incident_queue,5.0,0.0,0.0,0.0,10,True
5,max_incident_queue,5.060344827586207,0.0,0.0,0.0,10,False
5,max_incident_queue,5.1594827586206895,0.0,0.0,0.0,10,False
5,max_incident_queue,5.258620689655173,0.0,0.0,0.0,10,False
5,max_incident_queue,5.357758620689656,0.0,0.0,0.0,10,False
5,max_incident_queue,5.456896551724138,0.0,0.0,0.0,10,False
5,max_incident_queue,5.556034482758621,0.0,0.0,0.0,10,False
5,max_incident_queue,5.655172413793103,0.0,0.0,0.0,10,False
5,max_incident_queue,5.754310344827586,0.0,0.0,0.0,10,False
5,max_incident_queue,5.853448275862069,0.0,0.0,0.0,10,False
5,max_incident_queue,5.952586206896552,0.0,0.0,0.0,10,False
5,max_incident_queue,6.0,0.0,0.0,0.0,10,True
5,max_incident_queue,6.051724137931035,0.00019719443191602935,-0.0002488903647067393,0.000643279228538798,10,False
5,max_incident_queue,6.150862068965518,0.0016211141709633558,-0.002046100862595073,0.0052883292045217845,10,False
5,max_incident_queue,6.25,0.004296875,-0.005423331558898535,0.014017081558898536,10,False
5,max_incident_queue,6.349137931034483,0.008078322883138929,-0.010196113090350442,0.0263527588566283,10,False
5,max_incident_queue,6.448275862068966,0.01281930378449304,-0.016179976093684025,0.041818583662670106,10,False
5,max_incident_queue,6.547413793103448,0.018373663668175208,-0.023190451205632477,0.05993777854198289,10,False
5,max_incident_queue,6.6465517241379315,0.024595248498298444,-0.03104306906292917,0.08023356605952606,10,False
5,max_incident_queue,6.745689655172414,0.031337904238975554,-0.039553360302307224,0.10222916878025834,10,False
5,max_incident_queue,6.844827586206897,0.03845547685431959,-0.04853685556050005,0.12544780926913923,10,False
5,max_incident_queue,6.94396551724138,0.0458018123084434,-0.057809085474240816,0.1494127100911276,10,False
5,max_incident_queue,7.043103448275862,0.053230756565459836,-0.0671855806802627,0.17364709381118237,10,False
5,max_incident_queue,7.142241379310345,0.06059615558948197,-0.07648187181529911,0.19767418299426306,10,False
5,max_incident_queue,7.241379310344827,0.06775185534462258,-0.0855134895160832,0.22101720020532836,10,False
5,max_incident_queue,7.3405172413793105,0.07455170179499468,-0.09409596441934831,0.24319936800933767,10,False
5,max_incident_queue,7.439655172413794,0.08084954090471118,-0.10204482716182771,0.26374390897125005,10,False
5,max_incident_queue,7.538793103448276,0.08649921863788491,-0.10917560838025443,0.2821740456560243,10,False
5,max_incident_queue,7.637931034482759,0.09135458095862892,-0.11530383871136199,0.2980130006286198,10,False
5,max_incident_queue,7.737068965517242,0.09526947383105602,-0.1202450487918835,0.31078399645399557,10,False
5,max_incident_queue,7.836206896551724,0.0980977432192792,-0.12381476925855231,0.3200102556971107,10,False
5,max_incident_queue,7.935344827586207,0.09969323508741135,-0.12582853074810152,0.3252150009229242,10,False
5,max_incident_queue,8.0,0.1,-0.12621571627982048,0.3262157162798205,10,True
5,max_incident_queue,8.03448275862069,0.09991184550412072,-0.12610445145141355,0.32592814245965496,10,False
5,max_incident_queue,8.133620689655173,0.09872055657455717,-0.12460085759600278,0.3220419707451171,10,False
5,max_incident_queue,8.232758620689655,0.09625200846180657,-0.12148516191378256,0.3139891788373957,10,False
5,max_incident_queue,8.331896551724139,0.09265235520175588,-0.1169418337680197,0.30224654417153146,10,False
5,max_incident_queue,8.431034482758621,0.08806775083029232,-0.11115534252198102,0.2872908441825657,10,False
5,max_incident_queue,8.530172413793103,0.08264434938330294,-0.10431015753893323,0.2695988563055391,10,False
5,max_incident_queue,8.629310344827587,0.07652830489667466,-0.09659074818214285,0.24964735797549215,10,False
5,max_incident_queue,8.72844827586207,0.06986577140629482,-0.08818158381487703,0.22791312662746668,10,False
5,max_incident_queue,8.827586206896552,0.06280290294805037,-0.07926713380040225,0.204872939696503,10,False
5,max_incident_queue,8.926724137931036,0.055485853557828244,-0.07003186750198516,0.18100357461764166,10,False
5,max_incident_queue,9.025862068965518,0.0480607772715158,-0.06066025428289285,0.15678180882592446,10,False
5,max_incident_queue,9.125,0.040673828125,-0.051336763506391846,0.13268441975639184,10,False
5,max_incident_queue,9.224137931034484,0.033471160154167776,-0.0422458645357487,0.10918818484408425,10,False
5,max_incident_queue,9.323275862068966,0.02659892739490647,-0.03357202673423059,0.08676988152404352,10,False
5,max_incident_queue,9.422413793103448,0.02020328388310304,-0.025499719465104025,0.0659062872313101,10,False
5,max_incident_queue,9.52155172413793,0.01443038365464453,-0.018213412091635725,0.04707417940092479,10,False
5,max_incident_queue,9.620689655172415,0.009426380745417972,-0.011897573977092374,0.030750335467928318,10,False
5,max_incident_queue,9.719827586206897,0.005337429191310639,-0.006736674484740952,0.01741153286736223,10,False
5,max_incident_queue,9.818965517241379,0.0023096830282094637,-0.002915182977848023,0.00753454903426695,10,False
5,max_incident_queue,9.918103448275863,0.0004892962920015175,-0.0006175688196803173,0.0015961614036833524,10,False
5,max_incident_queue,10.0,0.0,0.0,0.0,10,True
5,max_incident_queue,10.017241379310345,-8.815449587929357e-05,-0.00028757382016550236,0.0001112648284069152,10,False
5,max_incident_queue,10.116379310344827,-0.003747991538193436,-0.01222653744242478,0.004730554366037907,10,False
5,max_incident_queue,10.215517241379311,-0.01193224916970776,-0.0389248720972551,0.015060373757839578,10,False
5,max_incident_queue,10.314655172413794,-0.023471695103325335,-0.07656835830432829,0.029624968097677618,10,False
5,max_incident_queue,10.413793103448276,-0.03719709705194964,-0.12134277658331749,0.046948582479418216,10,False
5,max_incident_queue,10.51293103448276,-0.05193922272848432,-0.16943390745389647,0.06555546199692781,10,False
5,max_incident_queue,10.612068965517242,-0.06652883984583222,-0.2170275314357362,0.08396985174407176,10,False
5,max_incident_queue,10.711206896551724,-0.07979671611689695,-0.2603094290485103,0.10071599681471641,10,False
5,max_incident_queue,10.810344827586206,-0.09057361925458193,-0.2954653808118919,0.11431814230272799,10,False
5,max_incident_queue,10.90948275862069,-0.0976903169717906,-0.31868116724555373,0.12330053330197253,10,False
5,max_incident_queue,11.0,-0.1,-0.3262157162798205,0.12621571627982048,10,True
5,max_incident_queue,11.008620689655173,-0.09999256837098693,-0.3261914731380042,0.12620633639603035,10,False
5,max_incident_queue,11.107758620689655,-0.09883880796670631,-0.32242772537102726,0.12475010943761465,10,False
5,max_incident_queue,11.206896551724139,-0.09571938168846608,-0.3122516665936449,0.12081290321671276,10,False
5,max_incident_queue,11.306034482758621,-0.09063428953626633,-0.29566329680585757,0.11439471773332492,10,False
5,max_incident_queue,11.405172413793103,-0.08358353151010703,-0.2726626160076651,0.10549555298745106,10,False
5,max_incident_queue,11.504310344827587,-0.07456710760998801,-0.24324962419906693,0.09411540897909089,10,False
5,max_incident_queue,11.60344827586207,-0.06358501783590957,-0.207424321380064,0.08025428570824487,10,False
5,max_incident_queue,11.702586206896552,-0.0506372621878716,-0.16518670755065604,0.06391218317491282,10,False
5,max_incident_queue,11.801724137931036,-0.035723840665873786,-0.11653678271084195,0.04508910137909438,10,False
5,max_incident_queue,11.900862068965518,-0.01884475326991667,-0.06147454686062356,0.02378504032079022,10,False
5,max_incident_queue,12.0,0.0,0.0,0.0,10,True
6,mean_response_min,0.5,0.0,0.0,0.0,9,True
6,mean_response_min,0.5991379310344828,-0.019695253281606116,-0.06511258879288323,0.025722082229671005,9,False
6,mean_response_min,0.6982758620689655,-0.037821372450513174,-0.12503761372049346,0.049394868819467114,9,False
6,mean_response_min,0.7974137931034483,-0.052809223394022116,-0.1745875109175577,0.06896906412951345,9,False
6,mean_response_min,0.896551724137931,-0.06308967199943388,-0.20857471651880288,0.08239537251993512,9,False
6,mean_response_min,0.9956896551724138,-0.0670935841540494,-0.221811666658956,0.0876244983508572,9,False
6,mean_response_min,1.0,-0.06710104271048767,-0.22183632467738357,0.08763423925640823,9,True
6,mean_response_min,1.0948275862068966,-0.06599360505705493,-0.21665494764654314,0.08466773753243328,9,False
6,mean_response_min,1.1939655172413794,-0.06279454738646875,-0.20176271526739675,0.07617362049445925,9,False
