mode,incident_zone,duration_hours,start_hour,metric,mean,ci95_low,ci95_high,replications
B_E,1,5.0,15.483333333333333,nonincident_zone_strict_4min_rate,0.12613109532909306,0.09347486355708878,0.15878732710109733,10
B_E,1,5.0,15.483333333333333,nonincident_zone_mean_wait_min,21.975588759139747,7.985964733834718,35.96521278444477,10
B_E,1,5.0,15.483333333333333,nonincident_zone_mean_delay_penalty_yuan_per_call,5105.46775269956,2312.187121727997,7898.7483836711235,10
B_E,1,5.0,15.483333333333333,max_incident_queue,10.2,5.950461518818682,14.449538481181317,10
B_E,1,5.0,15.483333333333333,incident_end_backlog,9.1,4.710275104297389,13.489724895702611,10
B_E,1,6.0,14.983333333333333,calls,74.2,67.41520439050201,80.984795609498,10
B_E,1,6.0,14.983333333333333,mean_response_min,53.76532498793997,39.358146163550174,68.17250381232977,10
B_E,1,6.0,14.983333333333333,p95_response_min,227.33794512584387,205.69276133584913,248.98312891583862,10
B_E,1,6.0,14.983333333333333,strict_4min_rate,0.16601604079447035,0.1180924763906627,0.213939605198278,10
B_E,1,6.0,14.983333333333333,mean_wait_min,46.0748092473638,31.968704188319577,60.18091430640803,10
B_E,1,6.0,14.983333333333333,mean_delay_penalty_yuan_per_call,9986.150233429136,7113.205473446625,12859.094993411647,10
B_E,1,6.0,14.983333333333333,incident_zone_calls,41.3,36.60242913029366,45.99757086970634,10
B_E,1,6.0,14.983333333333333,incident_zone_mean_response_min,55.21625719186187,37.677250871433245,72.7552635122905,10
B_E,1,6.0,14.983333333333333,incident_zone_p95_response_min,212.78123749224747,176.18520446585293,249.377270518642,10
B_E,1,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.2002282226840805,0.14011733153143496,0.26033911383672603,10
B_E,1,6.0,14.983333333333333,incident_zone_mean_wait_min,47.208707537502896,29.888937303996347,64.52847777100945,10
B_E,1,6.0,14.983333333333333,incident_zone_mean_delay_penalty_yuan_per_call,10283.090631353129,6785.111360467608,13781.069902238649,10
B_E,1,6.0,14.983333333333333,nonincident_zone_calls,32.9,28.833007420171707,36.966992579828286,10
B_E,1,6.0,14.983333333333333,nonincident_zone_mean_response_min,50.67530848757704,37.547890395349654,63.80272657980443,10
