incident_zone,duration_hours,external_count,replications,mean_response_min_n,mean_response_min_mean,mean_response_min_ci95_low,mean_response_min_ci95_high,cumulative_response_gain_min_n,cumulative_response_gain_min_mean,cumulative_response_gain_min_ci95_low,cumulative_response_gain_min_ci95_high,marginal_response_gain_min_n,marginal_response_gain_min_mean,marginal_response_gain_min_ci95_low,marginal_response_gain_min_ci95_high,total_delay_penalty_yuan_n,total_delay_penalty_yuan_mean,total_delay_penalty_yuan_ci95_low,total_delay_penalty_yuan_ci95_high,avoided_penalty_yuan_n,avoided_penalty_yuan_mean,avoided_penalty_yuan_ci95_low,avoided_penalty_yuan_ci95_high,avoided_penalty_per_vehicle_yuan_n,avoided_penalty_per_vehicle_yuan_mean,avoided_penalty_per_vehicle_yuan_ci95_low,avoided_penalty_per_vehicle_yuan_ci95_high,marginal_break_even_cost_yuan_n,marginal_break_even_cost_yuan_mean,marginal_break_even_cost_yuan_ci95_low,marginal_break_even_cost_yuan_ci95_high,external_dispatches_n,external_dispatches_mean,external_dispatches_ci95_low,external_dispatches_ci95_high
10.0,2.0,6.0,10.0,10.0,5.291580900086773,4.890607668138659,5.6925541320348865,10.0,0.902240053678282,-0.05591993260686301,1.860400039963427,10.0,0.0,0.0,0.0,10.0,5597.242481683898,3612.7512397595674,7581.733723608229,10.0,3225.072866145815,-175.06663001550532,6625.212362307136,10.0,537.512144357636,-29.177771669250887,1104.2020603845228,10.0,0.0,0.0,0.0,10.0,7.1,5.008948691459457,9.191051308540542
1.0,4.0,0.0,10.0,10.0,20.900229721183347,7.803031253439604,33.99742818892709,10.0,0.0,0.0,0.0,0.0,,,,10.0,199840.2540007022,9649.647759750718,390030.8602416537,10.0,0.0,0.0,0.0,0.0,,,,0.0,,,,10.0,0.0,0.0,0.0
1.0,4.0,1.0,10.0,10.0,12.686159106426128,6.419971755591845,18.95234645726041,10.0,8.214070614757222,1.3121357255131008,15.116005504001343,10.0,8.214070614757222,1.3121357255131008,15.116005504001343,10.0,103887.43962683456,12717.741737031116,195057.137516638,10.0,95952.81437386763,-3577.551355288335,195483.1801030236,10.0,95952.81437386763,-3577.551355288335,195483.1801030236,10.0,95952.81437386763,-3577.551355288335,195483.1801030236,10.0,5.9,4.80987910909812,6.99012089090188
1.0,4.0,2.0,10.0,10.0,9.19500576062614,5.387793910800309,13.002217610451972,10.0,11.705223960557209,2.334374054988542,21.076073866125874,10.0,3.491153345799988,0.9842245767406839,5.998082114859292,10.0,64308.29555106767,9102.140756922949,119514.45034521239,10.0,135531.95844963452,-60.76658061717171,271124.6834798862,10.0,67765.97922481726,-30.383290308585856,135562.3417399431,10.0,39579.14407576689,3271.660301000011,75886.62785053377,10.0,10.3,9.179020536686764,11.420979463313238
1.0,4.0,3.0,10.0,10.0,7.345548647775613,4.866104463615817,9.824992831935408,10.0,13.554681073407739,2.8990790344464497,24.210283112369027,10.0,1.8494571128505286,0.4841971454622389,3.2147170802388185,10.0,43565.14096891413,7677.021106754582,79453.26083107368,10.0,156275.1130317881,1721.2938793203211,310828.93218425586,10.0,52091.704343929356,573.7646264401119,103609.6440614186,10.0,20743.15458215355,1157.0051966070132,40329.30396770009,10.0,14.5,13.368921418600898,15.631078581399102
1.0,4.0,4.0,10.0,10.0,6.051223103835271,4.708902189372475,7.393544018298067,10.0,14.849006617348076,3.041173644345438,26.656839590350714,10.0,1.2943255439403398,0.10575415118262455,2.4828969366980553,10.0,28903.683676455265,9823.473659080151,47983.89369383038,10.0,170936.57032424692,-516.193936117721,342389.3345846116,10.0,42734.14258106173,-129.04848402943026,85597.3336461529,10.0,14661.457292458852,-2510.9704211250446,31833.88500604275,10.0,18.4,17.222132516827024,19.577867483172973
10.0,4.0,5.0,10.0,10.0,5.242081832787835,5.055845353110455,5.428318312465215,10.0,0.8769207644404144,0.36935215594860804,1.384489372932221,10.0,0.02700856598892969,-0.009752699277012524,0.0637698312548719,10.0,10687.530526095208,8769.130772102575,12605.930280087841,10.0,5387.973976307161,2228.514774365252,8547.43317824907,10.0,1077.5947952614324,445.70295487305054,1709.4866356498142,10.0,191.4625876497217,-70.92185161118587,453.8470269106293,10.0,13.0,11.313887602731718,14.686112397268282
10.0,4.0,6.0,10.0,10.0,5.207806986307718,5.0463075076492805,5.369306464966155,10.0,0.9111956109205313,0.37662605143571837,1.4457651704053442,10.0,0.03427484648011703,-0.0036503989283307448,0.0722000918885648,10.0,10498.859126444357,8688.135811036067,12309.582441852646,10.0,5576.645375958014,2265.5128792706237,8887.777872645403,10.0,929.4408959930022,377.5854798784371,1481.2963121075672,10.0,188.67139965085244,-17.122743428206803,394.4655427299117,10.0,13.9,11.920702252728603,15.879297747271398
1.0,5.0,0.0,10.0,10.0,34.68244653104297,18.437029268701142,50.9278637933848,10.0,0.0,0.0,0.0,0.0,,,,10.0,424081.32593878516,146435.63339389476,701727.0184836756,10.0,0.0,0.0,0.0,0.0,,,,0.0,,,,10.0,0.0,0.0,0.0
1.0,5.0,1.0,10.0,10.0,16.677624709234127,6.063457500015302,27.29179191845295,10.0,18.00482182180884,11.257940605005455,24.751703038612224,10.0,18.00482182180884,11.257940605005455,24.751703038612224,10.0,185204.75206930045,6667.027583277522,363742.47655532334,10.0,238876.57386948477,129732.0613134066,348021.086425563,10.0,238876.57386948477,129732.0613134066,348021.086425563,10.0,238876.57386948477,129732.0613134066,348021.086425563,10.0,7.7,6.8046123998097,8.5953876001903
1.0,5.0,2.0,10.0,10.0,10.318574086739904,4.838671709459946,15.798476464019863,10.0,24.363872444303066,13.273769120732753,35.45397576787338,10.0,6.359050622494222,1.2006451038264414,11.517456141162004,10.0,95240.55876102182,3669.631611834775,186811.48591020887,10.0,328840.7671777634,139724.58537218333,517956.94898334343,10.0,164420.3835888817,69862.29268609166,258978.47449167172,10.0,89964.19330827863,2788.950800781895,177139.43581577536,10.0,13.5,11.77224892793178,15.22775107206822
1.0,5.0,3.0,10.0,10.0,7.673557890669612,4.436728157794645,10.910387623544578,10.0,27.008888640373357,13.825041341704207,40.19273593904251,10.0,2.6450161960702943,0.3590685647548142,4.930963827385774,10.0,58382.685728647906,4596.019187560283,112169.35226973554,10.0,365698.64021013735,140081.1198912638,591316.1605290109,10.0,121899.54673671241,46693.70663042122,197105.3868430036,10.0,36857.87303237391,-1362.8339020790809,75078.57996682689,10.0,18.2,16.817799142345425,19.582200857654573
1.0,5.0,4.0,10.0,10.0,6.244767549125644,4.341311961998533,8.148223136252755,10.0,28.437678981917326,13.990036129321243,42.885321834513405,10.0,1.4287903415439678,0.037401097055191235,2.8201795860327445,10.0,38717.76814884633,7726.911755370169,69708.62454232249,10.0,385363.5577899389,137863.7263830117,632863.3891968661,10.0,96340.88944748472,34465.931595752925,158215.84729921652,10.0,19664.917579801582,-3699.307629875304,43029.14278947847,10.0,23.2,21.737838171679076,24.662161828320922
1.0,5.0,5.0,10.0,10.0,5.282769601382409,4.221200466257232,6.344338736507585,10.0,29.399676929660565,14.118532964768725,44.680820894552404,10.0,0.9619979477432349,0.08351789025633527,1.8404780052301346,10.0,25535.85460833747,8932.687561579172,42139.02165509577,10.0,398545.47133044776,136772.94651153858,660317.996149357,10.0,79709.09426608954,27354.5893023077,132063.59922987138,10.0,13181.913540508856,-1520.4064043502585,27884.23348536797,10.0,27.8,26.417799142345427,29.182200857654575
