mode,external_count,external_sites,call_digest,calls,mean_response_min,p95_response_min,strict_4min_rate,mean_wait_min,mean_delay_penalty_yuan_per_call,incident_zone_calls,incident_zone_mean_response_min,incident_zone_p95_response_min,incident_zone_strict_4min_rate,incident_zone_mean_wait_min,incident_zone_mean_delay_penalty_yuan_per_call,nonincident_zone_calls,nonincident_zone_mean_response_min,nonincident_zone_p95_response_min,nonincident_zone_strict_4min_rate,nonincident_zone_mean_wait_min,nonincident_zone_mean_delay_penalty_yuan_per_call,max_incident_queue,incident_end_backlog,external_dispatches,max_daily_dispatches_per_ambulance,incident_zone,duration_hours,start_hour,seed
B_E,2,S3|S3,24fc7d427ebc2f88999cac4bce289ed37530dd17ad2a3a2dea13c6eed632c1d5,11,5.533380570210952,8.730161053744826,0.45454545454545453,0.0,397.5852049512816,6,5.711287301351384,8.846504496872134,0.5,0.0,442.25746027027685,5,5.3198924928424365,8.241253376703739,0.4,0.0,343.9784985684872,1,0,2,12,3,1.0,17.5,600009
B_E,3,S3|S3|S3,24fc7d427ebc2f88999cac4bce289ed37530dd17ad2a3a2dea13c6eed632c1d5,11,4.491533105893712,8.152437934054433,0.6363636363636364,0.0,225.5793484514697,6,4.717479311351478,8.324956050772323,0.6666666666666666,0.0,276.8291956036289,5,4.2203976593443935,6.750219787479097,0.6,0.0,164.07953186887866,1,0,3,12,3,1.0,17.5,600009
B_E,4,S3|S3|S3|S3,24fc7d427ebc2f88999cac4bce289ed37530dd17ad2a3a2dea13c6eed632c1d5,11,3.991762727030966,7.511885957088246,0.7272727272727273,0.0,143.80709086073853,6,3.801233616769775,6.60555127546399,0.8333333333333334,0.0,126.91339002062175,5,4.2203976593443935,6.750219787479097,0.6,0.0,164.07953186887866,1,0,4,12,3,1.0,17.5,600009
B_E,5,S3|S3|S3|S3|S3,24fc7d427ebc2f88999cac4bce289ed37530dd17ad2a3a2dea13c6eed632c1d5,11,3.5547262087929066,6.050994148360983,0.8181818181818182,0.0,74.58160539494484,6,3.0,3.0,1.0,0.0,0.0,5,4.2203976593443935,6.750219787479097,0.6,0.0,164.07953186887866,1,0,5,12,3,1.0,17.5,600009
B_E,6,S3|S3|S3|S3|S3|S3,24fc7d427ebc2f88999cac4bce289ed37530dd17ad2a3a2dea13c6eed632c1d5,11,3.5547262087929066,6.050994148360983,0.8181818181818182,0.0,74.58160539494484,6,3.0,3.0,1.0,0.0,0.0,5,4.2203976593443935,6.750219787479097,0.6,0.0,164.07953186887866,1,0,6,12,3,1.0,17.5,600009
B_E,0,,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,9.997965431777596,26.25213109192615,0.25,3.0165342675106026,1249.5930863555188,6,9.43939718173541,18.991773563094966,0.3333333333333333,2.3524099731960937,1154.5461030137487,18,10.184154848458324,27.78713371953457,0.2222222222222222,3.237909032282106,1281.2754141361092,3,0,0,12,3,2.0,17.0,600000
B_E,1,S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,8.50550502168274,19.177188954130695,0.3333333333333333,1.6605037415086674,967.7676710032147,6,5.470797593681759,11.714888321258588,0.6666666666666666,1.6695639769119832,427.49285206968506,18,9.517074164349735,20.04060676509236,0.2222222222222222,1.6574836630408956,1147.8592773143912,2,0,3,12,3,2.0,17.0,600000
B_E,2,S3|S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,6.52596532381456,10.715160456795227,0.375,0.521465693854528,580.1930647629123,6,6.25827937714801,15.258556346856718,0.6666666666666666,1.4632377703783277,584.9892087629354,18,6.615193972703413,10.437764131691079,0.2777777777777778,0.20754166834659474,578.5943500962379,1,0,5,12,3,2.0,17.0,600000
B_E,3,S3|S3|S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,5.247290408184253,8.393963297459479,0.4166666666666667,0.0,332.7914149701839,6,3.801233616769775,6.60555127546399,0.8333333333333334,0.0,126.91339002062175,18,5.729309338655745,8.83904342133574,0.2777777777777778,0.0,401.41742328670466,1,0,7,12,3,2.0,17.0,600000
B_E,4,S3|S3|S3|S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,5.125549424123648,8.393963297459479,0.4166666666666667,0.0,308.44321815806285,6,3.801233616769775,6.60555127546399,0.8333333333333334,0.0,126.91339002062175,18,5.566988026574939,8.83904342133574,0.2777777777777778,0.0,368.95316087054323,1,0,9,12,3,2.0,17.0,600000
B_E,5,S3|S3|S3|S3|S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,4.8555487603587695,7.8074017006186525,0.4166666666666667,0.0,254.44308540508715,6,3.801233616769775,6.60555127546399,0.8333333333333334,0.0,126.91339002062175,18,5.2069871415551,7.910912570649386,0.2777777777777778,0.0,296.9529838665756,1,0,11,12,3,2.0,17.0,600000
B_E,6,S3|S3|S3|S3|S3|S3,2b32fbe3b3c432030b9a9ccf35fb89bb1e14acd181c7f165e596fcbfbffc2d20,24,4.655240356166325,7.8074017006186525,0.4583333333333333,0.0,222.71473789993172,6,3.0,3.0,1.0,0.0,0.0,18,5.2069871415551,7.910912570649386,0.2777777777777778,0.0,296.9529838665756,1,0,12,12,3,2.0,17.0,600000
B_E,0,,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,6.0294252771684125,9.004640177238988,0.35,0.0,475.8850554336826,11,6.227030055507538,8.730161053744826,0.36363636363636365,0.0,518.1332838287802,9,5.787908325865037,9.278205277870313,0.3333333333333333,0.0,424.24833183967417,1,0,0,12,3,2.0,17.0,600001
B_E,1,S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,5.627743330750988,8.520742856115676,0.4,0.0,405.54866615019756,11,5.789993537269479,8.730161053744826,0.45454545454545453,0.0,448.90779836298657,9,5.429437522783943,8.22144518074159,0.3333333333333333,0.0,352.55417122345534,1,0,3,12,3,2.0,17.0,600001
B_E,2,S3|S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,5.116474537554412,7.841905323962231,0.5,0.0,323.2949075108822,11,4.748146072952237,7.8074017006186525,0.6363636363636364,0.0,276.9019418631747,9,5.566653772068179,8.22144518074159,0.3333333333333333,0.0,379.99742108030244,1,0,5,12,3,2.0,17.0,600001
B_E,3,S3|S3|S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,4.65502805590914,8.96284793999944,0.6,0.0,251.00561118182813,11,4.521190689147049,8.96284793999944,0.7272727272727273,0.0,249.69268328395512,9,4.818607059729476,7.8074017006186525,0.4444444444444444,0.0,252.61030083478394,1,0,6,12,3,2.0,17.0,600001
B_E,4,S3|S3|S3|S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,4.058743261909197,7.8074017006186525,0.7,0.0,151.7486523818393,11,3.4370365182380596,5.403700850309326,0.9090909090909091,0.0,69.22548546579368,9,4.818607059729476,7.8074017006186525,0.4444444444444444,0.0,252.61030083478394,1,0,8,12,3,2.0,17.0,600001
B_E,5,S3|S3|S3|S3|S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,3.8183731768782643,7.8074017006186525,0.75,0.0,113.67463537565277,11,3.0,3.0,1.0,0.0,0.0,9,4.818607059729476,7.8074017006186525,0.4444444444444444,0.0,252.61030083478394,1,0,10,12,3,2.0,17.0,600001
B_E,6,S3|S3|S3|S3|S3|S3,670b91f393e05c0e8bb54b1973d7f0106d9b25f144029db1d2c2ded93f08ac5b,20,3.8183731768782643,7.8074017006186525,0.75,0.0,113.67463537565277,11,3.0,3.0,1.0,0.0,0.0,9,4.818607059729476,7.8074017006186525,0.4444444444444444,0.0,252.61030083478394,1,0,12,12,3,2.0,17.0,600001
B_E,0,,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,8.51104601051319,15.84174085099704,0.16,1.3272564674608294,934.2092021026385,11,10.089655577885114,15.60989413166584,0.09090909090909091,2.34143483323053,1236.112933758841,14,7.270709921863825,16.485413063698246,0.21428571428571427,0.5304020372132072,696.9991272299076,3,0,0,12,3,2.0,17.0,600002
B_E,1,S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,6.881048213787567,13.435570914311853,0.28,0.6292938606091775,632.2096427575132,11,8.280295726481619,14.264190778836511,0.2727272727272727,1.1978433362005902,910.6045998417779,14,5.78163945381367,8.702026136576682,0.2857142857142857,0.1825764155016389,413.47074790559094,2,0,3,12,3,2.0,17.0,600002
B_E,2,S3|S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,5.619384980166845,10.319176854666358,0.44,0.17461372665449745,411.876996033369,11,5.312769879553581,10.912832636926044,0.6363636363636364,0.39684937876022147,389.82670318344356,14,5.86029684493441,9.294469093129779,0.2857142857142857,0.0,429.202226129739,1,0,6,12,3,2.0,17.0,600002
B_E,3,S3|S3|S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,5.089385991214189,8.497474167490214,0.48,0.0,313.8771982428378,11,4.3738434153388654,8.152437934054433,0.7272727272727273,0.0,220.22322852231852,14,5.65159801511623,9.294469093129779,0.2857142857142857,0.0,387.46246016610297,1,0,8,12,3,2.0,17.0,600002
B_E,4,S3|S3|S3|S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,4.727157731998478,7.8074017006186525,0.52,0.0,249.43154639969558,11,3.8740730364761187,7.8074017006186525,0.8181818181818182,0.0,138.45097093158736,14,5.397438564194617,8.0489270640237,0.2857142857142857,0.0,336.63056998178064,1,0,9,12,3,2.0,17.0,600002
B_E,5,S3|S3|S3|S3|S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,4.582683488625435,7.8074017006186525,0.52,0.0,220.5366977250869,11,3.8740730364761187,7.8074017006186525,0.8181818181818182,0.0,138.45097093158736,14,5.139448843885612,7.8074017006186525,0.2857142857142857,0.0,285.03262591997935,1,0,10,12,3,2.0,17.0,600002
B_E,6,S3|S3|S3|S3|S3|S3,1a5826333bd21593816c221484da857ad34d47a6b06c2c910bbbf55baac36843,25,4.390387420600688,7.8074017006186525,0.56,0.0,190.07748412013768,11,3.4370365182380596,5.403700850309326,0.9090909090909091,0.0,69.22548546579368,14,5.139448843885612,7.8074017006186525,0.2857142857142857,0.0,285.03262591997935,1,0,11,12,3,2.0,17.0,600002
B_E,0,,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,15.617874534467212,30.792690245312425,0.17391304347826086,6.917835473706794,2358.3575155890944,10,14.150873111334167,28.290355902403736,0.1,5.650203667087044,2050.174622266834,13,16.746337167646477,32.60254082236525,0.23076923076923078,7.892936863414294,2595.4212796831416,6,0,0,12,3,2.0,17.0,600003
B_E,1,S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,11.999402549543218,26.62424085365288,0.21739130434782608,4.4323606995173535,1643.3587707782085,10,10.615704876371433,24.519132149285785,0.2,3.4006797746260418,1363.1409752742868,13,13.063785375059972,27.130000291268022,0.23076923076923078,5.225961410972209,1858.9109211658406,5,0,2,12,3,2.0,17.0,600003
B_E,2,S3|S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,9.005489109113835,20.578595528880307,0.2608695652173913,2.718942388477444,1051.5779785935454,10,8.937113775140032,18.825929812779503,0.3,2.1562914662055848,1043.5271156007968,13,9.058085519862912,18.46588077872208,0.23076923076923078,3.1517507902250284,1057.7709501264287,4,0,4,12,3,2.0,17.0,600003
B_E,3,S3|S3|S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,8.570225622702585,21.34546780348721,0.30434782608695654,1.2895037293277236,974.9146897579084,10,7.2530925246289355,13.568909629999933,0.4,0.9530103857563518,730.6185049257871,13,9.583404928913085,22.488562854544668,0.23076923076923078,1.5483447628441633,1162.8348319364634,3,0,6,12,3,2.0,17.0,600003
B_E,4,S3|S3|S3|S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,6.219691394530916,10.142067037040443,0.34782608695652173,0.21605871593973183,513.5034962974875,10,6.131725144846866,11.060495264977611,0.5,0.4969350466613832,526.3450289693734,13,6.287357740441721,9.95130350801263,0.23076923076923078,0.0,503.62539424219045,1,0,8,12,3,2.0,17.0,600003
B_E,5,S3|S3|S3|S3|S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,4.9841568720279525,8.84730331606136,0.5217391304347826,0.0,301.17920049254695,10,4.077024964061809,8.442897132278084,0.8,0.0,175.40499281236185,13,5.6819506473865244,8.60391809428734,0.3076923076923077,0.0,397.9285910157663,1,0,10,12,3,2.0,17.0,600003
B_E,6,S3|S3|S3|S3|S3|S3,0a8247aa805cfc46d42079e435aedb62c6c05b2acd5fa2dd9993a1724e98323c,23,4.957873649017877,8.916310562748517,0.5217391304347826,0.0,295.9225558905317,10,4.077024964061809,8.442897132278084,0.8,0.0,175.40499281236185,13,5.635449560522543,9.017961574410279,0.3076923076923077,0.0,388.62837364297013,1,0,12,12,3,2.0,17.0,600003
B_E,0,,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,8.321225901838783,15.960043042511163,0.12,0.900297447325138,888.2451803677567,10,8.577220865237114,11.985764868664745,0.1,0.3522239485537284,935.444173047423,15,8.150562592906564,16.986999719591385,0.13333333333333333,1.2656797798394108,856.7791852479791,1,1,0,12,3,2.0,17.0,600004
B_E,1,S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,6.798297657877938,9.79869268479038,0.2,0.0,599.6595315755875,10,6.618740307745448,8.753429742370288,0.3,0.0,583.7480615490896,15,6.918002557966263,10.883184749715923,0.13333333333333333,0.0,610.2671782599194,1,0,3,12,3,2.0,17.0,600004
B_E,2,S3|S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,5.98975195623936,8.96284793999944,0.28,0.0,453.9503912478719,10,6.2535447616216615,8.96284793999944,0.4,0.0,530.7089523243322,15,5.813890085984492,8.887839722680262,0.2,0.0,402.7780171968983,1,0,6,12,3,2.0,17.0,600004
B_E,3,S3|S3|S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,5.49792822565751,8.731758692123279,0.36,0.0,371.5856451315021,10,5.03850530418554,8.442897132278084,0.6,0.0,327.70106083710795,15,5.804210173305492,8.404788995870168,0.2,0.0,400.84203466109824,1,0,8,12,3,2.0,17.0,600004
B_E,4,S3|S3|S3|S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,5.188760812934584,8.731758692123279,0.4,0.0,317.7521625869167,10,4.557765134123675,8.442897132278084,0.7,0.0,251.5530268247349,15,5.609424598808524,8.404788995870168,0.2,0.0,361.88491976170457,1,0,10,12,3,2.0,17.0,600004
B_E,5,S3|S3|S3|S3|S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,4.486003119918245,7.8074017006186525,0.52,0.0,201.20062398364894,10,3.4807401700618654,5.644070935340254,0.9,0.0,76.14803401237305,15,5.156178419822497,7.8074017006186525,0.26666666666666666,0.0,284.5690172978329,1,0,12,12,3,2.0,17.0,600004
B_E,6,S3|S3|S3|S3|S3|S3,94ff7618bac42860afd059e78545d78a8f214a6fde26bf31a433542850036ca6,25,4.443217800318031,8.731758692123279,0.56,0.0,200.64356006360634,10,3.0,3.0,1.0,0.0,0.0,15,5.405363000530054,9.213601363436721,0.26666666666666666,0.0,334.4059334393439,1,0,15,12,3,2.0,17.0,600004
B_E,0,,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,13.877044488397242,25.58350361590419,0.06666666666666667,5.384776658939518,1988.7422310127824,16,14.093028914469127,24.71068002425113,0.125,6.0665384220124,2043.6057828938253,14,13.630205144315093,26.25134223561378,0.0,4.605620358284796,1926.0410288630187,4,2,0,12,3,2.0,17.0,600005
B_E,1,S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,8.812552364114406,14.706894693674263,0.16666666666666666,1.5163655793561095,991.088846726028,16,8.920209737061093,13.923875495618296,0.1875,1.7660212026885347,1021.5419474122182,14,8.689515366461052,15.807331920518418,0.14285714285714285,1.231044866976195,956.2853030846675,3,0,3,12,3,2.0,17.0,600005
B_E,2,S3|S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,6.645392280207623,11.003252188627474,0.3,0.1740832478853311,589.0784560415244,16,6.22273788444279,11.94427190999916,0.5,0.18658333882012812,544.5475768885578,14,7.128425875367431,9.79869268479038,0.07142857142857142,0.15979742967413454,639.9708893592006,1,0,6,12,3,2.0,17.0,600005
B_E,3,S3|S3|S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,5.777333614891877,9.422562549634454,0.43333333333333335,0.0,442.1333896450422,16,4.918120556872767,8.61381761061752,0.625,0.0,308.6241113745533,14,6.759291395485147,11.152483578447079,0.21428571428571427,0.0,594.7154219541724,1,0,8,12,3,2.0,17.0,600005
B_E,4,S3|S3|S3|S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,5.313349593920633,8.96284793999944,0.4666666666666667,0.0,356.00325211745985,16,4.990335946834065,8.96284793999944,0.625,0.0,323.0671893668131,14,5.682508047733853,9.524817358359126,0.2857142857142857,0.0,393.64446668962756,1,0,10,12,3,2.0,17.0,600005
B_E,5,S3|S3|S3|S3|S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,4.6918618056247565,8.442897132278082,0.5666666666666667,0.0,251.70569445828468,16,4.2740658151159625,8.09626326046385,0.75,0.0,204.81316302319246,14,5.1693429376348075,8.692099788303082,0.35714285714285715,0.0,305.2971589555329,1,0,12,12,3,2.0,17.0,600005
B_E,6,S3|S3|S3|S3|S3|S3,286bd639c48e6e2f3322d904bb5c472a07ea672b25091caa3fc8640d27bef8aa,30,4.275735226054065,8.442897132278082,0.6333333333333333,0.0,181.81371187747985,16,3.6731406025386306,8.09626326046385,0.875,0.0,109.62812050772615,14,4.964414795785991,8.120183078489228,0.35714285714285715,0.0,264.31153058576984,1,0,14,12,3,2.0,17.0,600005
B_E,0,,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,9.524935755053615,20.288473872576628,0.18518518518518517,2.183082129171655,1142.0241880477604,15,8.854436264008996,13.728502027124508,0.13333333333333333,0.8133398520963965,997.5539194684656,12,10.36306011885939,22.93963602765706,0.25,3.895259975515728,1322.612023771878,3,1,0,12,3,2.0,17.0,600006
B_E,1,S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,7.579087110742821,11.94427190999916,0.2222222222222222,0.3560146514797385,760.2618665930088,15,7.888339645037388,11.94427190999916,0.2,0.0,817.6679290074776,12,7.1925214428746145,12.206325399635386,0.25,0.8010329658294116,688.504288574923,2,0,3,12,3,2.0,17.0,600006
B_E,2,S3|S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,6.910770545692137,12.28294486407419,0.2962962962962963,0.0,641.4133683976866,15,6.64976522591273,9.857275130999353,0.3333333333333333,0.0,596.6197118492125,12,7.237027195416396,12.985449728701347,0.25,0.0,697.4054390832792,1,0,6,12,3,2.0,17.0,600006
B_E,3,S3|S3|S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,5.46249245550347,8.823235808246672,0.48148148148148145,0.0,388.79478739699016,15,5.412493538496965,8.63708629924298,0.5333333333333333,0.0,389.1653743660597,12,5.5249911017616,10.823610792119613,0.4166666666666667,0.0,388.33155368565326,1,0,7,12,3,2.0,17.0,600006
B_E,4,S3|S3|S3|S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,4.87214274662219,8.497474167490214,0.5555555555555556,0.0,285.5396604355491,15,4.6944768957890926,8.497474167490214,0.6666666666666666,0.0,272.2287124911518,12,5.094225060163562,8.497474167490214,0.4166666666666667,0.0,302.17834536604573,1,0,9,12,3,2.0,17.0,600006
B_E,5,S3|S3|S3|S3|S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,4.759520175851477,8.823235808246672,0.5925925925925926,0.0,270.4225536888138,15,4.405008367248464,8.63708629924298,0.7333333333333333,0.0,227.66834011635945,12,5.202659936605243,9.083022500275288,0.4166666666666667,0.0,323.8653206543818,1,0,11,12,3,2.0,17.0,600006
B_E,6,S3|S3|S3|S3|S3|S3,385beb5d2cdea4216c93a68c76b551d4890400369e4a920c03eab1574537465b,27,4.507716743081462,8.497474167490214,0.6296296296296297,0.0,227.4692745422184,15,4.007485171248502,8.01442344068012,0.8,0.0,161.49703424970025,12,5.133006207872664,8.706892365119366,0.4166666666666667,0.0,309.9345749078662,1,0,13,12,3,2.0,17.0,600006
B_E,0,,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,5.970172888752423,8.96284793999944,0.3125,0.0,456.5345777504846,10,6.115530268247349,8.96284793999944,0.4,0.0,503.1060536494698,6,5.727910589594213,7.8074017006186525,0.16666666666666666,0.0,378.9154512521759,1,0,0,12,3,2.0,17.0,600007
B_E,1,S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,5.41488341641155,8.09626326046385,0.375,0.0,357.97668328231,10,5.5192454742474055,8.442897132278084,0.5,0.0,403.849094849481,6,5.240946653351792,7.350907267963919,0.16666666666666666,0.0,281.5226640036918,1,0,3,12,3,2.0,17.0,600007
B_E,2,S3|S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,4.90272347325015,7.979919817336543,0.4375,0.0,268.04469465003,10,4.991967926934618,8.186941557398011,0.6,0.0,318.3935853869234,6,4.753982717109371,5.707472498290822,0.16666666666666666,0.0,184.12987675520762,1,0,5,12,3,2.0,17.0,600007
B_E,3,S3|S3|S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,4.559131337782011,7.8074017006186525,0.5,0.0,211.82626755640229,10,4.442220510185596,7.8074017006186525,0.7,0.0,228.44410203711914,6,4.753982717109371,5.707472498290822,0.16666666666666666,0.0,184.12987675520762,1,0,7,12,3,2.0,17.0,600007
B_E,4,S3|S3|S3|S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,4.258668731493346,7.8074017006186525,0.5625,0.0,164.23374629866913,10,3.9614803401237304,7.8074017006186525,0.8,0.0,152.2960680247461,6,4.753982717109371,5.707472498290822,0.16666666666666666,0.0,184.12987675520762,1,0,9,12,3,2.0,17.0,600007
B_E,5,S3|S3|S3|S3|S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,3.95820612520468,6.437918402654454,0.625,0.0,116.641225040936,10,3.4807401700618654,5.644070935340254,0.9,0.0,76.14803401237305,6,4.753982717109371,5.707472498290822,0.16666666666666666,0.0,184.12987675520762,1,0,10,12,3,2.0,17.0,600007
B_E,6,S3|S3|S3|S3|S3|S3,a98e5aaff29f594b273e9b80b47267d4fb383a478e4fb97e7a7b3e2e41f66ac8,16,3.657743518916014,5.159569554873025,0.6875,0.0,69.04870378320285,10,3.0,3.0,1.0,0.0,0.0,6,4.753982717109371,5.707472498290822,0.16666666666666666,0.0,184.12987675520762,1,0,11,12,3,2.0,17.0,600007
B_E,0,,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,6.117875017430128,9.25539360067627,0.2857142857142857,0.0,480.7178606288829,4,8.268781377181739,8.893041874123057,0.0,0.0,853.7562754363479,10,5.257512473529485,8.9026117419131,0.4,0.0,331.5024947058969,1,0,0,12,3,2.0,17.0,600008
B_E,1,S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,5.054476526404044,8.952900648545272,0.5,0.0,310.8953052808088,4,4.3743685418725535,7.67285304236668,0.75,0.0,224.8737083745107,10,5.32651972021664,9.213144352005305,0.4,0.0,345.3039440433281,1,0,3,12,3,2.0,17.0,600008
B_E,2,S3|S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,4.64717738009629,7.8074017006186525,0.5,0.0,229.43547601925798,4,4.201850425154663,7.086291445525853,0.75,0.0,190.37008503093261,10,4.825308162072941,7.8074017006186525,0.4,0.0,245.06163241458813,1,0,5,12,3,2.0,17.0,600008
B_E,3,S3|S3|S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,4.487769440768935,8.0489270640237,0.5,0.0,197.55388815378706,4,4.3743685418725535,7.67285304236668,0.75,0.0,224.8737083745107,10,4.5331298003274885,6.985711721840131,0.4,0.0,186.62596006549762,1,0,6,12,3,2.0,17.0,600008
B_E,4,S3|S3|S3|S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,4.095092714519635,6.620516175716346,0.5714285714285714,0.0,133.30425718964116,4,3.0,3.0,1.0,0.0,0.0,10,4.5331298003274885,6.985711721840131,0.4,0.0,186.62596006549762,1,0,7,12,3,2.0,17.0,600008
B_E,5,S3|S3|S3|S3|S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,4.095092714519635,6.620516175716346,0.5714285714285714,0.0,133.30425718964116,4,3.0,3.0,1.0,0.0,0.0,10,4.5331298003274885,6.985711721840131,0.4,0.0,186.62596006549762,1,0,8,12,3,2.0,17.0,600008
B_E,6,S3|S3|S3|S3|S3|S3,afe9d71d99cfcb9f5b749d7e471c2e098931c7187580094b3859b1847c14a687,14,4.095092714519635,6.620516175716346,0.5714285714285714,0.0,133.30425718964116,4,3.0,3.0,1.0,0.0,0.0,10,4.5331298003274885,6.985711721840131,0.4,0.0,186.62596006549762,1,0,8,12,3,2.0,17.0,600008
B_E,0,,e8562e04b08b6e0ad4237f4b798382c4bd9b471c1ecf8439ec3da5eed54cd26d,24,6.3524545850733745,8.893041874123055,0.2916666666666667,0.037831847787250204,528.8242503480083,12,7.408143121662296,9.16201369847259,0.16666666666666666,0.07566369557450041,714.9619576657927,12,5.296766048484453,8.497474167490214,0.4166666666666667,0.0,342.68654303022385,1,0,0,12,3,2.0,17.0,600009
B_E,1,S3,e8562e04b08b6e0ad4237f4b798382c4bd9b471c1ecf8439ec3da5eed54cd26d,24,5.5776240656709914,8.497474167490214,0.4166666666666667,0.0,398.85814646753147,12,6.416233731506094,8.706892365119366,0.3333333333333333,0.0,549.9134129678854,12,4.739014399835887,8.497474167490214,0.5,0.0,247.80287996717746,1,0,3,12,3,2.0,17.0,600009
B_E,2,S3|S3,e8562e04b08b6e0ad4237f4b798382c4bd9b471c1ecf8439ec3da5eed54cd26d,24,4.7670280033027845,8.893041874123055,0.5833333333333334,0.0,270.07226732722364,12,5.253164454060534,8.96284793999944,0.5833333333333334,0.0,367.2995574787733,12,4.280891552545036,7.792866992827407,0.5833333333333334,0.0,172.8449771756739,1,0,6,12,3,2.0,17.0,600009
